atmosphere,fbcount,fbscore,food,id,overall,reviewcount,selection,service
4.1875,,,3.958333333,1214,85.2083625,8,4.40625,4.1875
4.25,,,0,12549,93.33335,1,4.75,5
4.708333333,,,0,3947,94.16665,6,4.625,4.791666667
4.041666667,,,3.8125,1231,82.77783333,6,4.416666667,3.958333333
3.9,,,4.0625,1232,81.66671,5,4.3,4.05
4.1,,,4.25,1267,85.33341,5,4.65,4.05
4.5,,,0,2401,91.66675,1,5,4.25
4.25,,,0,10700,85,1,4.25,4.25
4.375,,,0,10547,86.66665,2,4.25,4.375
4,,,0,10712,86.6667,1,4.5,4.5
2.5,,,4.25,7456,68.33365,1,5,2.75
3.5,,,4,7341,81.11123333,3,4.666666667,4
4.25,,,1,3928,78.33325,1,3.5,4
4,,,0,9454,83.33345,1,4.75,3.75
4.75,,,0,18886,95.8333,2,4.625,5
3,,,0,9449,66.6668,1,4,3
4.25,,,0,16276,86.66665,1,4.25,4.5
4.25,,,0,15308,89.99995,1,4.25,5
4.5,,,0,14997,90,2,4.5,4.5
4.5,,,0,15620,95.00005,1,5,4.75
4,,,4.25,2406,84.99995,1,4,4.75
5,,,0,3725,100,1,5,5
4,,,0,7046,80,1,4,4
4.625,,,5,2408,84.166575,2,3.75,4.25
4.65,,,4.2,1389,93.66672,5,4.95,4.45
4,,,4,2409,88.33335,1,4.5,4.75
4,,,0,13153,88.3333,1,4.25,5
3.25,,,3.5,1413,75.41665,4,3.6875,4.375
3.5,,,0,2784,70.0003,1,5,2
4.5,,,4.5,16895,95,1,4.75,5
4.333333333,,,0,10416,88.8889,3,4.5,4.5
4.625,,,4.875,14101,93.333275,2,4.375,5
3.75,,,0,162,69.99985,1,2.75,4
4.125,,,4.125,17459,83.33335,2,4.25,4.125
4.25,,,4.375,11783,87.499975,2,4.25,4.625
4.333333333,,,4.5,11387,86.66663333,3,4.166666667,4.5
4,,,4.5,14841,78.33325,1,3.5,4.25
4,,,0,884,78.33325,1,3.5,4.25
3.083333333,,,4,915,68.33331667,3,3.333333333,3.833333333
4.375,,,4,16741,90,2,4.5,4.625
3.5,,,4,2055,68.3333,2,3.25,3.5
4.75,,,4.5,35,88.33325,1,4,4.5
3.75,,,4,2011,76.66665,1,3.75,4
4,,,3.5,7152,85.00005,1,4.5,4.25
3.5,,,0,2012,76.6667,1,4,4
4.166666667,,,0,5438,85.00001667,3,4.333333333,4.25
4.375,,,4.25,5440,87.9167125,4,4.625,4.1875
4.5,,,0,10698,91.11115,3,4.75,4.416666667
4.1875,,,4,6335,82.916725,4,4.4375,3.8125
3.375,,,0,2584,66.66675,2,3.75,2.875
3.75,,,0,2585,69.9999,1,3,3.75
2.25,,,0,2586,70.00015,1,4.25,4
3.75,,,0,19608,88.33335,1,4.5,5
3,,,4.166666667,213,55.4165875,4,2.375,2.9375
4.25,,,3.75,11819,80.0001,2,4.5,3.25
3.5,,,0,7201,73.3334,1,4,3.5
4,,,4,19708,88.3334,1,4.75,4.5
5,,,0,5081,89.99995,1,4.25,4.25
4.25,,,4.125,3797,82.5,2,4.125,4
4.125,,,0,258,74.9999125,4,3.3125,3.8125
4,,,3.75,9677,84.166725,2,4.5,4.125
4.5,,,0,14408,93.3334,1,5,4.5
4.5,,,0,275,91.6666,1,4.25,5
5,,,0,291,83.33305,1,2.75,4.75
5,,,5,2014,66.6663,1,1.5,3.5
3.75,,,0,5107,76.66685,1,4.75,3
4.5,,,0,14458,91.6667,1,4.75,4.5
3.75,,,3.25,2015,78.3334,1,4.25,3.75
4.125,,,4.75,3453,82.50005,2,4.375,3.875
3.75,,,0,2589,71.66675,1,4,3
3.25,,,0,2590,80.00005,1,4.25,4.5
4.166666667,,,4,321,78.33343333,3,4.416666667,3.166666667
3.75,,,3.5,2016,74.99995,1,3.5,4
4,,,0,326,79.9999,1,3.5,4.5
4.75,,,0,2017,81.6664,1,2.75,4.75
3.833333333,,,2.875,347,76.11111667,3,3.833333333,3.75
3.5,,,4.5,7239,80.0001,1,4.5,4
4,,,0,2593,89.04769286,7,4.821428571,4.535714286
3.75,,,4.25,14922,76.6667,1,4,3.75
4.5,,,3.5,2019,84.99995,1,4,4.25
4.25,,,0,10966,93.33335,1,4.75,5
4.5,,,4,11949,86.6665,1,3.5,5
2,,,2,464,53.3332,1,2,4
4.5,,,4,468,88.33325,1,4,4.75
5,,,4,7118,78.3331,1,2.75,4
3.5,,,0,2594,74.99995,1,3.5,4.25
3.75,,,0,2023,76.66665,1,3.75,4
2.25,,,4.75,5196,71.66675,1,4,4.5
3.916666667,,,4.5,3745,76.6666,3,3.5,4.083333333
4.5,,,5,5227,83.3334,1,4.5,3.5
4.5,,,4.5,540,76.6665,1,3,4
4.125,,,4.375,541,83.05556667,12,4.208333333,4.125
4.305555556,,,3.944444444,559,84.44448889,9,4.444444444,3.916666667
3.5,,,0,2025,66.6665,1,2.5,4
3,,,0,2026,56.6666,1,2.5,3
4.25,,,4.25,8392,86.6667,1,4.5,4.25
4.125,,,4,603,84.16675,2,4.625,3.875
4.375,,,4.625,9755,80.833325,2,4,3.75
4.25,,,0,13201,69.99985,1,2.75,3.5
3.75,,,4.5,19092,55.00025,1,4,0.5
4.25,,,0,15869,85,1,4.25,4.25
3.5,,,0,653,74.99995,1,3.5,4.25
4.25,,,0,684,76.66645,1,2.75,4.5
4.333333333,,,0,2598,83.88893333,3,4.416666667,3.833333333
3.25,,,0,2030,71.66665,1,3.5,4
4.875,,,0,739,90.833275,2,4.25,4.5
3.875,,,0,5208,79.166675,2,4,4
1.75,,,3.5,751,35,1,1.75,1.75
4,,,3.75,7404,74.9999,2,3.25,4
4,,,3.75,6414,88.3333,1,4.25,5
4.25,,,0,3166,85.416675,4,4.3125,4.25
4,,,0,11397,83.3333,1,4,4.5
4,,,0,7842,85.00005,2,4.5,4.25
4,,,0,7338,93.3334,1,5,5
3.625,,,0,854,57.499775,2,1.75,3.25
4.1,,,4.125,858,85.6667,5,4.45,4.3
5,,,0,14075,98.3333,1,4.75,5
4,,,0,702,63.333,1,1.5,4
4.25,,,4.5,860,79.99995,1,3.75,4
3.875,,,3.958333333,875,77.777825,6,4.125,3.666666667
4.5,,,4.583333333,2036,85.4166375,4,4.125,4.1875
3.5,,,0,2600,75,1,3.75,4
4.333333333,,,0,902,85.37040556,9,4.444444444,4.027777778
3.375,,,3.25,922,74.16665,2,3.625,4.125
4.5,,,0,7420,86.6666,1,4,4.5
4.208333333,,,4.5625,2039,82.77785833,6,4.541666667,3.666666667
3.375,,,3.75,2040,72.50005,2,3.875,3.625
3.5,,,4.25,954,68.3332,1,2.75,4
4.25,,,4.25,7805,86.6666,1,4,4.75
4.25,,,0,2042,88.33335,1,4.5,4.5
3.75,,,0,988,81.66665,1,4,4.5
3.5,,,5,5298,85.0001,1,4.75,4.5
2.5,,,0,1004,50,1,2.5,2.5
3.5,,,0,15676,73.3332,1,3,4.5
4.5,,,4.5,8478,84.99995,2,4,4.25
3,,,4,1026,80.00005,1,4.25,4.75
4.5,,,5,2044,76.6667,1,4,3
5,,,0,2608,81.66665,1,4,3.25
4.1875,,,4.333333333,6367,82.9166125,4,3.875,4.375
4.25,,,0,2609,92.50005,2,4.875,4.75
4.5,,,0,1083,90,1,4.5,4.5
4.25,,,5,1106,85.83335,2,4.375,4.25
3.875,,,0,2045,82.50005,2,4.375,4.125
4.75,,,0,1138,89.99995,1,4.25,4.5
3.5,,,0,1195,70,1,3.5,3.5
4.5,,,0,1203,84.99995,1,4,4.25
4,,,4.25,1243,74.99995,1,3.5,3.75
4.65,,,0,1257,88.66668,5,4.5,4.15
4.125,,,4.375,10812,80.8332625,4,3.6875,4.3125
4.25,,,0,2612,88.3333,1,4.25,4.75
4.166666667,,,0,2613,78.88893333,3,4.166666667,3.5
4.5,,,0,1274,86.66665,1,4.25,4.25
4.5,,,3.4375,1278,83.33335,4,4.25,3.75
3.75,,,4.25,966,81.00001,5,4.1,4.3
4,,,0,11398,83.3334,1,4.5,4
4.3125,,,0,7163,88.3333625,4,4.5625,4.375
4,,,0,12143,73.33335,2,3.75,3.25
4.5,,,0,6738,83.3333,1,4,4
4,,,4.5,1359,85,2,4.25,4.5
3.75,,,0,5401,80.83335,2,4.125,4.25
4.25,,,0,2615,86.11111667,3,4.333333333,4.333333333
4.5,,,4.25,1331,88.75,4,4.4375,4.375
3.5,,,0,5207,83.3333,1,4,5
4.15,,,0,1366,86.66669,5,4.45,4.4
3.583333333,,,4.333333333,9675,84.44455,3,4.75,4.333333333
3.75,,,0,9676,86.66675,1,4.75,4.5
4.375,,,0,12636,88.333375,2,4.625,4.25
4.25,,,4.5,5050,88.3334,1,4.75,4.25
4,,,2.5,1395,72.08315,4,2.6875,4.125
4.75,,,4.25,2049,88.333275,2,4.125,4.375
2,,,0,2618,51.66715,1,5,0.75
4,,,4,2052,81.66665,1,4,4.25
4,,,0,3192,86.6666,1,4,5
5,,,0,2054,98.3333,1,4.75,5
2.5,,,0,3190,58.333575,2,4.125,2.125
4,,,0,7410,81.6667,1,4.25,4
4,,,0,2620,80.55561667,3,4.333333333,3.75
3.375,,,0,5378,68.333375,2,3.625,3.25
3.8,,,0,2619,74.33336,5,3.85,3.5
3.833333333,,,0,2621,77.22225,3,4,3.75
3.625,,,0,5379,74.166775,2,4.25,3.25
3.5,,,0,19234,81.66675,1,4.5,4.25
4.083333333,,,4.166666667,21,80.55556667,3,4.083333333,3.916666667
3.8125,,,3.833333333,141,74.5833625,4,3.875,3.5
3.75,,,0,3878,85,1,4.25,4.75
4.25,,,3.75,18863,81.6667,1,4.25,3.75
3.75,,,0,15299,74.99995,1,3.5,4
4.25,,,4.25,14296,88.33335,1,4.5,4.5
4.25,,,4.5,3877,68.33305,1,2,4
4,,,3.5,3879,62.77753333,3,1.916666667,3.5
4.3125,,,4.25,1228,85.8333625,8,4.4375,4.125
4.125,,,4.25,10685,85.833375,2,4.5,4.25
4.25,,,4.5,18802,84.99995,1,4,4.5
4,,,0,5582,76.6664,1,2.5,5
