"id","name","street","location_id","postal_code","country","phone","brewery_type_id","url","web"
"7,179",John Harvards Brewhouse Springfield,"1001 Baltimore Pike","19,961","19064",USA,,6,/brewers/john-harvards-brewhouse-springfield/8481/,http://www.johnharvards.com
"7,180",John Harvards Brewhouse Washington DC,"1299 Pennsylvania Ave NW",,"20004",USA,(202) 783-2739,6,/brewers/john-harvards-brewhouse-washington-dc/8477/,http://www.johnharvards.com
"7,181",John Harvards Brewhouse Wayne,"629 W. Lancaster Ave","3,132","19087",USA,,6,/brewers/john-harvards-brewhouse-wayne/8476/,http://www.johnharvards.com
"7,183",John S. Rhodell Brewery,"619 SW Water St.","1,094","61602",USA,(309) 674-7267,6,/brewers/john-s-rhodell-brewery/3127/,https://www.facebook.com/pages/Rhodell-Brewery/107888829240076
"7,187",Johnson City Brewing Company,"300 E Main Street","9,199","37601",USA,(423) 930-4186,4,/brewers/johnson-city/26438/,https://www.facebook.com/johnsoncitybrewing
"7,189",Johnstown Brewing Company,"942 Pinegrove Lane","3,407","15905",USA,,5,/brewers/johnstown/4139/,http://www.johnstownbrewingco.com
"7,193",Jolly Pumpkin Artisan Ales,"2319 Bishop Circle East","25,362","48130",USA,(734) 426-4962,4,/brewers/jolly-pumpkin-artisan-ales/4923/,https://www.facebook.com/pages/Jolly-Pumpkin-Brewery/23091193699
"7,197",Jonas Broncks Beer Co.,,,"10470",USA,(347) 234-6860,1,/brewers/jonas-broncks-beer-co/13204/,https://www.facebook.com/TheBroncks
"7,199",Jones Brewing Company,"100 33rd Street","13,573","15650",USA,(724) 872-2337,1,/brewers/jones/26416/,https://www.facebook.com/stoneysbeer
"7,200",Jones Winery,"606 Walnut Tree Hill Road","5,836","06484",USA,(203) 929-8425,7,/brewers/jones-winery/8825/,https://www.facebook.com/JonesFamilyFarms
"7,202",Jordan Lake Brewing Company,"320 East Durham Road","2,687","27513",USA,(919) 694-5096,4,/brewers/jordan-lake/30767/,https://www.facebook.com/JordanLakeBrewing/
"7,209",Joseph James Brewing Company,"155 N Gibson Rd","10,073","89014",USA,(702) 4542739,4,/brewers/joseph-james/10152/,https://www.facebook.com/jjbrewco
"7,210",Joseph Wolf Brewing Company,"85 East Seventh Place, Suite 200",,"55101",USA,(651) 300-2030,1,/brewers/joseph-wolf/16690/,https://www.facebook.com/wolfbrew
"7,211",Joshua Huddys Brewery,"1250 Hooper Avenue","22,913","08753",USA,,6,/brewers/joshua-huddys-brewery/3076/,http://www.pubcrawler.com/Template/ReviewWC.cfm/flat/BrewerID=101916
"7,215",Joymongers Brewing Company,"576 North Eugene Street","9,610","27401",USA,(336) 763-5255,5,/brewers/joymongers/28108/,https://www.facebook.com/Joymongers
"7,216",Joyride Brewing Company,"2501 Sheridan Blvd",,"80214",USA,(720) 432-7560,4,/brewers/joyride/20331/,https://www.facebook.com/JoyrideBrewing
"7,217",JP DasBrew,"44356 South Grimmer Blvd.","3,136","94538",USA,(510) 270-5345,4,/brewers/jp-dasbrew/14783/,https://www.facebook.com/JPDasBrew
"7,218",JRH Brewing,"458 W Walnut Street","9,199","37604",USA,(423) 722-3410,4,/brewers/jrh-brewing/26441/,https://www.facebook.com/JrhBrewing
"7,219",JT Schmids Brewhouse & Eatery,"2610 East Katella Avenue","14,147","92806",USA,(714) 634-9200,6,/brewers/jt-schmids-brewhouse/3215/,https://www.facebook.com/jtschmidsanaheim
"7,220",Jubeck New World Brewing,"115 W 11th Street","17,202","52001",USA,(775) 375-5692,4,/brewers/jubeck-new-world-brewing/22605/,https://www.facebook.com/jubeckbrewing
"7,221",Jubilee Craft Beer Company,,"27,901",,USA,(615) 686-9397,1,/brewers/jubilee-craft-beer-company/11705/,https://www.facebook.com/Jubilee-Beer-211045733942
"7,223",Judge Baldwins Brewing Company,"4 S Cascade Ave","30,152","80903",USA,(719) 473-5600,6,/brewers/judge-baldwins/3068/,http://
"7,225",Jughandle Brewing Company,"4057 Asbury Ave",,"07753",USA,(732) 898-2220,4,/brewers/jughandle/27062/,https://www.facebook.com/JughandleBrewingCo
"7,227",Julian Brewing Co.,"2315 Main Street","9,272","92036",USA,(760) 765 3757,4,/brewers/julian/14533/,https://www.facebook.com/julianbrewing
"7,229",Julian Hard Cider,"4470 Julian Road","9,272","92036",USA,(619) 997-4560,7,/brewers/julian-hard-cider/11452/,https://www.facebook.com/JulianHardCider
"7,232",Junction Brewery & Grill,"110 W. American Canyon Road L8","29,910","94503",USA,(707) 649-2285,5,/brewers/junction-brewery/28560/,https://www.facebook.com/profile.php?id=100009957764966
"7,234",June Lake Brewing,"131 S. Crawford Ave","17,331","93529",USA,,4,/brewers/june-lake-brewing/20342/,https://www.facebook.com/JuneLakeBrewing/
"7,236",Juniper Brewing Company,"1950 SW Badger Avenue Suite 103","1,024","97756",USA,(541) 548-2739,4,/brewers/juniper/18863/,https://www.facebook.com/juniper.brewing
"7,237",Junk Ditch Brewing Company,"1909 W Main Street","14,886","46808",USA,(260) 203-4045,4,/brewers/junk-ditch/23311/,https://www.facebook.com/pages/Junk-Ditch-Brewing-Company/804812546249584
"7,238",Junkyard Brewing Company,"1320 1st Ave N","11,312","56560",USA,(701) 261-8403,4,/brewers/junkyard/16048/,https://www.facebook.com/JunkyardBrewery
"7,239",Jupiter,"2181 Shattuck Ave.","10,487","94704",USA,(510) THE-TAPS,6,/brewers/jupiter/1427/,https://www.facebook.com/profile.php?id=100001442649796
"7,241",Jurupa Valley Brewing Company,"8052 Limonite Avenue #F-102","5,732","92509",USA,,4,/brewers/jurupa-valley/2078/,http://www.ratebeer.com
"7,243",Just Beer Project,"209 Battery Street","9,359","05401",USA,(800) 246-0216,1,/brewers/just-beer-project/18934/,https://www.facebook.com/justbeerproject
"7,245",Justice Brewing,"2414 Chestnut Street","19,820","98201",USA,(425) 835-2337,4,/brewers/justice-brewing/15697/,https://www.facebook.com/justicebrewing
"7,248",K Point Brewing,"4212 Southtowne Drive","16,085","54701",USA,(715) 834-1733,6,/brewers/k-point-brewing/27031/,https://www.facebook.com/kpointbeers
"7,255",Kaktus Brewing Company,"471 S Hill Road","30,089","87004",USA,(505) 379-5072,5,/brewers/kaktus/18718/,https://www.facebook.com/pages/Kaktus-Brewing-Company-Inc/141109729377679
"7,256",Kaliber Brewing Company,.,"2,261","16027",USA,,4,/brewers/kaliber/26753/,https://www.facebook.com/Kaliber-Brewing-396469410420083
"7,257",Kalispell Brewing Company,"412 Main Street","7,817","59901",USA,(406) 756-2739,4,/brewers/kalispell/17645/,https://www.facebook.com/KalispellBrewingCompany
"7,260",Kalona Brewing Company,"405 B Avenue","13,791","52247",USA,(319) 656-3335,5,/brewers/kalona/17115/,https://www.facebook.com/kalonabrewingcompany
"7,262",Kälte Brewing,"136 Cherry Ave","1,368","05661",USA,(802) 279-4173,4,/brewers/kalte-brewing/30077/,https://www.facebook.com/kaltebrewing
"7,268",Kamala Brewing,"1950 IH35 South","26,624","78704",USA,(512) 4425337,6,/brewers/kamala-brewing/15164/,https://www.facebook.com/pages/Whip-In/145628128782538
"7,277",Kancamagus Beer Co,,"11,808",,USA,(207) 299-2826,1,/brewers/kancamagus-beer-co/21319/,https://www.facebook.com/pages/Kancamagus-Beer-Company/313989275472815
"7,278",Kane Brewing Company,"1750 Bloomsbury Avenue",,"07712",USA,(732) 922.8600,4,/brewers/kane/13267/,https://www.facebook.com/KaneBrewing
"7,279",Kaneb Orchards,"182 Highland Road","25,260","13662",USA,(315) 769-2880,7,/brewers/kaneb-orchards/21484/,https://www.facebook.com/pages/Kaneb-Orchards/505264289502338
"7,280",Kannah Creek Brewing Company,"1960 N 12th St","24,819","81501",USA,(970) 263-0111,5,/brewers/kannah-creek/7314/,https://www.facebook.com/KannahCreekBrewingCompany
"7,281",Kansas City Bier Company,"310 West 79th Street","21,489","64114",USA,(816) 214-8691,4,/brewers/kansas-city-bier-company/18821/,https://www.facebook.com/KCBierCo
"7,282",Kansas Territory Brewing Company,"310 C Street","29,612","66968",USA,(785) 325-3300,4,/brewers/kansas-territory/24015/,https://www.facebook.com/pages/Kansas-Territory-Brewing-Company/1591249464421023
"7,285",Karbach Brewing (AB InBev),"2032 Karbach Street","8,885","77092",USA,(713) 680-2739,4,/brewers/karbach-brewing-ab-inbev/13375/,https://www.facebook.com/karbachbrewing
"7,286",Karben4 Brewing,"3698 Kinsman Blvd",542,"53704",USA,(608) 241-4811,5,/brewers/karben4-brewing/15826/,https://www.facebook.com/Karben4
"7,287",Käretäs Brewing,"2601 West Diversey Avenue","11,056","60647",USA,,3,/brewers/karetas-brewing/27751/,https://www.facebook.com/karetasbrewing
"7,288",Karibrew Brew Pub and Grub,"27 North 3rd St","7,850","32034",USA,(904) 277-5269,6,/brewers/karibrew-brew-pub-and-grub/11789/,https://www.facebook.com/pages/Cafe-Karibo-and-the-Karibrew/180082121621
"7,290",Karl Strauss Brewing Company,"5985 Santa Fe St","6,960","92109",USA,(858) 273-2739,4,/brewers/karl-strauss/340/,https://www.facebook.com/KarlStraussBrewingCompany
"7,293",Karlsson Brewing Co.,"35900 Industrial Way #102","13,637","97055",USA,,6,/brewers/karlsson/5944/,http://www.karlssonbrewing.com
"7,297",Karst Brewing,"315 1st Street","20,360","55935",USA,(507) 268-4477,4,/brewers/karst-brewing/31501/,https://www.facebook.com/KarstBrewed
"7,298",Kashong Creek Craft Cider,Linden Street87 Castle Street,"4,680","14456",USA,,7,/brewers/kashong-creek-craft-cider/28947/,https://www.facebook.com/KashongCreek
"7,300",Kaskaskia Brewing Company,"105 E Market Street","14,576","62278",USA,(618) 282-2555,4,/brewers/kaskaskia/21101/,https://www.facebook.com/pages/Kaskaskia-Brewing-Company/106363762796492
"7,302",Kassiks Brewery,"47160 Spruce Haven St","2,239","99611",USA,(907) 776-4055,4,/brewers/kassiks-brewery/8634/,https://www.facebook.com/pages/Kassiks-Kenai-Brew-Stop/262512565555
"7,303",Kastellan Brauerei (Krausenwerk Brewing),"4414 Montclair Dr. SE","18,171","98503",USA,,4,/brewers/kastellan-brauerei-krausenwerk-brewing/18915/,http://
"7,304",Kat Daddy Brewery,"14300 Elsworth Street","26,324","92553",USA,(909) 437-1476,4,/brewers/kat-daddy-brewery/13447/,https://www.facebook.com/pages/Kat-Daddy-Breweries/108519802556354
"7,305",Katabatic Brewing Company,"117 W. Park Street","30,311","59047",USA,(406) 333-2855,4,/brewers/katabatic/20238/,https://www.facebook.com/katabaticbrewing
"7,309",Kauai Beer Company,"4265 Rice Street","15,166","96766",USA,(808) 245-2337,6,/brewers/kauai-beer-company/17673/,https://www.facebook.com/KauaiBeer
"7,310",Kauai Island Brewing Company,"4350 Waialo Road",,"96705",USA,(808) 335-0006,6,/brewers/kauai-island/1026/,https://www.facebook.com/KauaiIslandBrewing
"7,316",Kaweah Brewing Company,"1054 E Walnut Ave","28,131","93274",USA,,4,/brewers/kaweah/20846/,https://www.facebook.com/kaweahbrewingco
"7,318",KCBC (Kings County Brewers Collective),"381 Troutman St, Brooklyn","3,276","11237",USA,,4,/brewers/kcbc-kings-county-brewers-collective/27230/,https://www.facebook.com/KCBCbeer
"7,319",Keegan Ales,"20 St. James St.","2,393","12401",USA,(845) 331-2739,4,/brewers/keegan-ales/4242/,https://www.facebook.com/KeeganAlesBeer
"7,321",Keepsake Cidery,"4609 135th Street E","13,960","55019",USA,(413) 552-8872,7,/brewers/keepsake-cidery/27948/,https://www.facebook.com/keepsakecidery/
"7,322",Keewaydin Cider Mill,"917 Keewaydin Road","23,268","16836",USA,(814) 263-4638,7,/brewers/keewaydin-cider-mill/11713/,https://www.facebook.com/pages/Kunes-Farms/149165511778785
"7,323",Keg & Lantern,"97 Nassau Ave","4,881","11222",USA,(718) 389-5050,6,/brewers/keg-and-lantern/21095/,https://www.facebook.com/pages/The-Keg-and-Lantern/128897563919258
"7,733",Lake Louie Brewing,"7556 Pine Road","25,073","53503",USA,(608) 753-2675,4,/brewers/lake-louie-brewing/1570/,https://www.facebook.com/lakelouie
"7,324",Keg Creek Brewing Company,"111 Sharp Street","2,176","51534",USA,(712) 520-9029,4,/brewers/keg-creek/13457/,https://www.facebook.com/pages/Keg-Creek-Brewing-Company/201115569929324
"7,325",Keglers Brew Pub,"2000 Seminole Trail","7,996","22901",USA,(434) 978-3999,6,/brewers/keglers-brew-pub/11551/,http://www.amf.com/keglerslanes/centerHomepage.htm
"7,332",Kelley Brothers Brewing Company,"112 E Yosemite Ave","7,539","95336",USA,,6,/brewers/kelley-brothers/1795/,http://www.kelleybrewing.com/
"7,333",Kelleys Island Brewery,"504 W. Lakeshore Drive","21,416","43438",USA,(419) 7462314,5,/brewers/kelleys-island-brewery/6747/,https://www.facebook.com/pages/Kelleys-Island-Brewery/127369653311
"7,334",Kells Brew Pub,"210 NW 21st Avenue","10,960","97209",USA,(503) 719-7175,6,/brewers/kells-brew-pub/15082/,https://www.facebook.com/pages/Kells-Brew-Pub/343623345660830
"7,335",Kelly Green Brewing Company,"154-156 S. Broadway Ave","20,322","08071",USA,,4,/brewers/kelly-green/27463/,https://www.facebook.com/kellygreenbrewingco
"7,336",Kellys Roscommon Brewing Company,"406 N 5th Street, Suite B","5,666","48653",USA,(989) 275-0565,6,/brewers/kellys-roscommon/26342/,https://www.facebook.com/Kellys-Roscommon-Brewing-Co-983596528324642
"7,337",Kellys Caribbean Bar & Grill & Brewery,"301 Whitehead St","22,721","33040",USA,(305) 293-8484,6,/brewers/kellys-caribbean-bar-and-brewery/1627/,https://www.facebook.com/KellysCaribbean
"7,338",Kellys Restaurant & Brewpub,"3222 Central Avenue SE","18,536","87106",USA,(505) 262-2739,6,/brewers/kellys-restaurant/4223/,https://www.facebook.com/KellysBrewPub
"7,340",Kelsen Brewing Company,"80 N High St Unit 3","9,345","03038",USA,(603) 965-3708,4,/brewers/kelsen/18688/,https://www.facebook.com/KelsenBrewing
"7,341",Kelsey Creek Brewing Company,"3945 Main Street",110,"95451",USA,(707) 245-8402,4,/brewers/kelsey-creek/16373/,https://www.facebook.com/kelsey.creek.brewing.company
"7,376",Kenai River Brewing Co.,"241 North Aspen Dr #100","21,470","99669",USA,(907) 262-2337,4,/brewers/kenai-river/8103/,https://www.facebook.com/pages/Kenai-River-Brewing-Company/113718675606
"7,377",Kenco Farms,"1414 Centralia Rd; PO Box 454","25,196","26601",USA,(304) 765-7980,8,/brewers/kenco-farms/8019/,https://www.facebook.com/pages/Kenco-Farms-Honey-Wine/245384605529582
"7,380",Kennebec Brewing Company,"627 Water Street","27,217","04345",USA,,4,/brewers/kennebec/2946/,https://www.twitter.com/mainebrewery
"7,381",Kennebec Cider,"42 Case Rd","15,894","04364",USA,(207) 458-3151,7,/brewers/kennebec-cider/12352/,https://www.facebook.com/kennebeccider
"7,382",Kennebec River Pub & Brewery,"1771 US Route 201",,"04985",USA,(207) 663-4466,4,/brewers/kennebec-river-brewery/2947/,https://www.facebook.com/pages/Northern-Outdoors/26814603544
"7,383",Kennebunkport Brewing Co (Federal Jacks Brewpub),"8 Western Avenue","10,474","04043",USA,(207) 967-4322,5,/brewers/kennebunkport-federal-jacks-brewpub/3224/,https://www.facebook.com/federaljacks
"7,385",Kennett Brewing Co.,,"24,130","19348",USA,(717) 529-2727,4,/brewers/kennett/16203/,https://www.facebook.com/KennettBrewingCompany
"7,388",Kensington Brewing Company (CA),"5839 Mission Gorge Rd, Ste D","6,960","92120",USA,(619)  948-8705,4,/brewers/kensington-ca/21472/,https://www.facebook.com/kensingtonbrewingco
"7,391",Kent Falls Brewing,"33 Camps Road","18,013","06757",USA,(860)  398-9645,4,/brewers/kent-falls-brewing/22068/,https://www.facebook.com/kentfallsbrewing
"7,395",Kern River Brewing,"13415 Sierra Way","9,564","93238",USA,(760) 376-2337,6,/brewers/kern-river-brewing/6932/,https://www.facebook.com/pages/Kern-River-Brewing-Company/332092754207
"7,396",Kernersville Brewing Company,"210 N. Main Street, Suite 150","28,557","27284",USA,(336) 816-7283,5,/brewers/kernersville/26557/,https://www.facebook.com/Kernersville-Brewing-Company-1159570010735787
"7,398",Kerrigan Brothers Winery,N2797 State Highway 55,"5,062","54130",USA,(920) 788-1423,7,/brewers/kerrigan-brothers-winery/16031/,https://www.facebook.com/troy.landwehr.7
"7,402",Kessler Brewing Company,"1439 Harris Street","27,119","59601",USA,,4,/brewers/kessler/87/,http://www.pubcrawler.com/Template/ReviewWC.cfm?BrewerID=115
"7,405",Kettle and Spoke Brewery,"2500 47th Street, Unit 12","18,719","80304",USA,,4,/brewers/kettle-and-spoke-brewery/29706/,https://www.facebook.com/KettleandSpoke
"7,406",Kettle House Brewing Company,"602 Myrtle Street","3,782","59801",USA,(406) 728-1660,5,/brewers/kettle-house/3984/,https://www.facebook.com/pages/Kettlehouse-Brewing-Company/262081217850
"7,408",Kettleborough Cider House,"277 State Route 208",595,"12561",USA,(845) 419-3774,7,/brewers/kettleborough-cider-house/21688/,https://www.facebook.com/Kettleborough
"7,410",Keuka Brewing Company,"8572 Briglin Road","2,685","14840",USA,(607) 868-4648,4,/brewers/keuka/10522/,https://www.facebook.com/pages/Keuka-Brewing-Company/160393707354595
"7,411",Kevin Baitys Kraft Beer,"3668 E Bijou St","30,152","80909",USA,(719) 229-8405,4,/brewers/kevin-baitys-kraft-beer/13215/,https://www.facebook.com/pages/Kraft-Beer/101165689974599
"7,413","Kevin Wade Fisher Brewery, dba Drunk Monkey Brew Werks","6395 State Route 103 N Bldg 21","25,560","17044",USA,(717) 953-9674,4,/brewers/kevin-wade-fisher-brewery-dba-drunk-monkey-brew-werks/17311/,https://www.facebook.com/DrunkMonkeyBrewWerks
"7,415",Keweenaw Brewing Company,"408 Shelden Ave","26,114","49931",USA,(906) 482-5596,5,/brewers/keweenaw/5628/,https://www.facebook.com/keweenawbrewing
"7,416",Key Brewing Company,"2500 Grays Road","14,237","21222",USA,,4,/brewers/key/25071/,https://www.facebook.com/Key-Brewing-Co-175680109145072
"7,423",Khoffner Brewery USA,"1110 NE 8 Avenue","27,821","33304",USA,(754)  701-8860,4,/brewers/khoffner-brewery-usa/25895/,https://www.facebook.com/khoffner.us
"7,426",Kickshaw Barrel Works,,"12,407","52333",USA,,1,/brewers/kickshaw-barrel-works/28637/,https://www.facebook.com/KickshawBarrelWorks
"7,427",Kickstand Brewing Company,"3050 Union Lake Road, Unit 4A","7,060","48382",USA,(248) 301-5941,6,/brewers/kickstand/26331/,https://www.facebook.com/KickstandBrewingCompany
"7,432",Kilkennys Irish Public House,"400 1/2 W Front Street","24,114","49684",USA,(231) 941-7527,6,/brewers/kilkennys-irish-public-house/13968/,https://www.facebook.com/pages/Kilkennys-Irish-Public-House/201892989846962
"7,435",Kilowatt Brewing,"7576 Clairemont Mesa Blvd","6,960","92111",USA,(858) 715-3998,4,/brewers/kilowatt-brewing/22322/,https://www.facebook.com/kilowattbeer
"7,436",Kilstone Brewing,"764 34th Street N","8,015","58102",USA,(701) 893-5224,5,/brewers/kilstone-brewing/22851/,https://www.facebook.com/pages/Kilstone-Brewing/1453365444885885
"7,437",Kilted Dragon Brewing Company,"5865 N Glenwood Street",,"83714",USA,(208) 323-0003,4,/brewers/kilted-dragon/15371/,https://www.facebook.com/kilteddragonbrewing
"7,439",Kind Beers,"6010-B McDaniel Lane","13,372","28213",USA,(704) 819-4913,1,/brewers/kind-beers/11059/,https://www.facebook.com/pages/Kind-Beers/216375127250
"7,440",Kindred Beer,"505 Morrison Road",,"43230",USA,(614) 528-1227,4,/brewers/kindred-beer/25963/,https://www.facebook.com/KindredArtisanAles
"7,441",Kindred Spirit Brewing,"12830 W Creek Parkway, STE J","19,855","23238",USA,,4,/brewers/kindred-spirit-brewing/28281/,https://www.facebook.com/ksbbeer
"7,442",Kinetic Brewing Company,"735 W Lancaster Blvd","7,602","93534",USA,(661) 942-2337,5,/brewers/kinetic/13839/,https://www.facebook.com/KineticBrewing
"7,444",King Arthurs Steakhouse & Brewery,"7 West Bridge Street","29,239","13126",USA,(315) 343-1300,6,/brewers/king-arthurs-brewery/4881/,http://www.kingarthurssteakhouse.com/
