"id","city","state_code","state_name"
"17,637",New Philadelphia,OH,Ohio
"17,638",Bynum,MT,Montana
"17,639",Oakdale,CT,Connecticut
"17,640",Gillette,WY,Wyoming
"17,641",Rock Port,MO,Missouri
"17,642",Meyersdale,PA,Pennsylvania
"17,643",East Branch,NY,New York
"17,644",Flat Rock,NC,North Carolina
"17,645",Gill,CO,Colorado
"17,646",Monroe,LA,Louisiana
"17,647",Kelso,TN,Tennessee
"17,648",Kinsley,KS,Kansas
"17,649",Bowmansville,PA,Pennsylvania
"17,650",Fremont,NE,Nebraska
"17,651",Fairgrove,MI,Michigan
"17,652",Hoolehua,HI,Hawaii
"17,653",Holtville,CA,California
"17,654",Fairview,KY,Kentucky
"17,655",Woodbine,IA,Iowa
"17,656",Burton,WA,Washington
"17,657",Burlington,ME,Maine
"17,658",Cumberland,NC,North Carolina
"17,659",Coats,KS,Kansas
"17,660",Murphys,CA,California
"17,661",Millers Creek,NC,North Carolina
"17,662",Waynesville,IL,Illinois
"17,663",Glenmoore,PA,Pennsylvania
"17,664",Farmington,ME,Maine
"17,665",Gainesville,VA,Virginia
"17,666",Rew,PA,Pennsylvania
"17,667",Jasper,AL,Alabama
"17,668",Sherman,IL,Illinois
"17,669",Hawthorne,FL,Florida
"17,670",Vinita,OK,Oklahoma
"17,671",Shinhopple,NY,New York
"17,672",Arlington,WI,Wisconsin
"17,673",Empire,LA,Louisiana
"17,674",Silverton,TX,Texas
"17,675",Sadieville,KY,Kentucky
"17,676",Pomona,NJ,New Jersey
"17,677",Green,KS,Kansas
"17,678",Bennington,NE,Nebraska
"17,679",Cherry Creek,SD,South Dakota
"17,680",Ocean Grove,NJ,New Jersey
"17,681",Chattahoochee,FL,Florida
"17,682",Leroy,PA,Pennsylvania
"17,683",Hamlin,NY,New York
"17,684",Leakesville,MS,Mississippi
"17,685",Imperial,TX,Texas
"17,686",Seaford,DE,Delaware
"17,687",Lowell,MA,Massachusetts
"17,688",Louisville,AL,Alabama
"17,689",Bemidji,MN,Minnesota
"17,690",Brooks,CA,California
"17,691",East Ryegate,VT,Vermont
"17,692",Montgomery,PA,Pennsylvania
"17,693",East Thetford,VT,Vermont
"17,694",Jamestown,IN,Indiana
"17,695",Saint Thomas,MO,Missouri
"17,696",Clayton,MI,Michigan
"17,697",Marshallville,GA,Georgia
"17,698",Springs,PA,Pennsylvania
"17,699",Lando,SC,South Carolina
"17,700",Compton,CA,California
"17,701",Cooper,TX,Texas
"17,702",Folsom,CA,California
"17,703",Brookfield,MO,Missouri
"17,704",Tennessee,IL,Illinois
"17,705",Bailey,NC,North Carolina
"17,706",Ellis,ID,Idaho
"17,707",Deerfield,KS,Kansas
"17,708",Aurora,MO,Missouri
"17,709",Woodsville,NH,New Hampshire
"17,710",Milltown,IN,Indiana
"17,711",Groton,NY,New York
"17,712",Simpson,LA,Louisiana
"17,713",Playas,NM,New Mexico
"17,714",Constableville,NY,New York
"17,715",Kaibito,AZ,Arizona
"17,716",Mulvane,KS,Kansas
"17,717",Homer,AK,Alaska
"17,718",Rice,MN,Minnesota
"17,719",Wyckoff,NJ,New Jersey
"17,720",Poughkeepsie,AR,Arkansas
"17,721",Enka,NC,North Carolina
"17,722",McKenzie,TN,Tennessee
"17,723",Sour Lake,TX,Texas
"17,724",Outlook,WA,Washington
"17,725",Wabeno,WI,Wisconsin
"17,726",Whitethorn,CA,California
"17,727",Cambridge,ID,Idaho
"17,728",Buffalo Junction,VA,Virginia
"17,729",Sprague,WV,West Virginia
"17,730",Nezperce,ID,Idaho
"17,731",Dameron,MD,Maryland
"17,732",East Dubuque,IL,Illinois
"17,733",Pennington,AL,Alabama
"17,734",Jefferson City,TN,Tennessee
"17,735",Lake,WV,West Virginia
"17,736",Anthony,KS,Kansas
"17,737",Waban,MA,Massachusetts
"17,738",Olin,NC,North Carolina
"17,739",Lancaster,KS,Kansas
"17,740",Dickerson,MD,Maryland
"17,741",Littlefield,AZ,Arizona
"17,742",Gas City,IN,Indiana
"17,743",East Pittsburgh,PA,Pennsylvania
"17,744",Oak Ridge,TN,Tennessee
"17,745",Napoleon,OH,Ohio
"17,746",Clay Springs,AZ,Arizona
"17,747",Jackson Springs,NC,North Carolina
"17,748",Collinsville,IL,Illinois
"17,749",Columbia,MS,Mississippi
"17,750",Osseo,MI,Michigan
"17,751",Eagletown,OK,Oklahoma
"17,752",Tolleson,AZ,Arizona
"17,753",Pattersonville,NY,New York
"17,754",Refugio,TX,Texas
"17,755",Garrison,NY,New York
"17,756",South Lee,MA,Massachusetts
"17,757",Nickerson,NE,Nebraska
"17,758",Arkoma,OK,Oklahoma
"17,759",Richfield,PA,Pennsylvania
"17,760",Rochester,NY,New York
"17,761",Sergeant Bluff,IA,Iowa
"17,762",Lothian,MD,Maryland
"17,763",Harris,MN,Minnesota
"17,764",Brundidge,AL,Alabama
"17,765",Addison,AL,Alabama
"17,766",Belle Mina,AL,Alabama
"17,767",Owendale,MI,Michigan
"17,768",Midlothian,TX,Texas
"17,769",Bear Branch,KY,Kentucky
"17,770",Elmira,CA,California
"17,771",Needham,MA,Massachusetts
"17,772",Calhoun City,MS,Mississippi
"17,773",Fletcher,OK,Oklahoma
"17,774",Stamps,AR,Arkansas
"17,775",Wilton,ND,North Dakota
"17,776",Newbern,TN,Tennessee
"17,777",Buckland,OH,Ohio
"17,778",Shelby,MT,Montana
"17,779",Paron,AR,Arkansas
"17,780",Warm Springs,OR,Oregon
"17,781",Columbus,WI,Wisconsin
"17,782",Rantoul,IL,Illinois
"17,783",Coloma,WI,Wisconsin
"17,784",Carlin,NV,Nevada
"17,785",Green Forest,AR,Arkansas
"17,786",Wheelwright,KY,Kentucky
"17,787",Winterville,GA,Georgia
"17,788",Church Rock,NM,New Mexico
"17,789",Peterstown,WV,West Virginia
"17,790",Seaton,IL,Illinois
"17,791",Natrona,WY,Wyoming
"17,792",Hancock,NH,New Hampshire
"17,793",Vanderbilt,TX,Texas
"17,794",Pinehurst,NC,North Carolina
"17,795",Ellenwood,GA,Georgia
"17,796",San Marcos,CA,California
"17,797",Tomales,CA,California
"17,798",South Gardiner,ME,Maine
"17,799",Mendham,NJ,New Jersey
"17,800",King George,VA,Virginia
"17,801",McGraw,NY,New York
"17,802",Assumption,IL,Illinois
"17,803",Palmyra,NE,Nebraska
"17,804",Port Hadlock,WA,Washington
"17,805",Pearson,GA,Georgia
"17,806",Carlisle,IN,Indiana
"17,807",Sunnyvale,CA,California
"17,808",Orting,WA,Washington
"17,809",Eglon,WV,West Virginia
"17,810",Saint Clairsville,OH,Ohio
"17,811",Atlantic Mine,MI,Michigan
"17,812",Fort White,FL,Florida
"17,813",Englewood,KS,Kansas
"17,814",Fort Smith,AR,Arkansas
"17,815",Temperanceville,VA,Virginia
"17,816",Auriesville,NY,New York
"17,817",Pontotoc,MS,Mississippi
"17,818",Jerico Springs,MO,Missouri
"17,819",Sweetwater,TX,Texas
"17,820",Winfield,MO,Missouri
"17,821",Laporte,PA,Pennsylvania
"17,822",Pleasant Hill,NC,North Carolina
"17,823",Zoe,KY,Kentucky
"17,824",Medford,OR,Oregon
"17,825",Belle,WV,West Virginia
"17,826",New Auburn,MN,Minnesota
"17,827",Eastwood,KY,Kentucky
"17,828",Willis,TX,Texas
"17,829",Sparkill,NY,New York
"17,830",Saint Francis,KY,Kentucky
"17,831",Cody,NE,Nebraska
"17,832",Barnsdall,OK,Oklahoma
"17,833",Lake Stevens,WA,Washington
"17,834",Hendersonville,NC,North Carolina
"17,835",Lexington,IL,Illinois
"17,836",Green Cove Springs,FL,Florida
"17,837",Minnie,KY,Kentucky
"17,838",Ninnescah,KS,Kansas
"17,839",Brooklin,ME,Maine
"17,840",Moriah,NY,New York
"17,841",South Ozone Park,NY,New York
"17,842",Ely,MN,Minnesota
"17,843",Versailles,MO,Missouri
"17,844",Powhattan,KS,Kansas
"17,845",Pittsford,MI,Michigan
"17,846",Grand Rapids,OH,Ohio
"17,847",Garfield,KS,Kansas
"17,848",Boston,MA,Massachusetts
"17,849",Achille,OK,Oklahoma
"17,850",Clinton,WI,Wisconsin
"17,851",Slater,CO,Colorado
"17,852",Arbuckle,CA,California
"17,853",Lennon,MI,Michigan
"17,854",Levan,UT,Utah
"17,855",Lake Alfred,FL,Florida
"17,856",Cazadero,CA,California
"17,857",Summit,NY,New York
"17,858",Jemez Pueblo,NM,New Mexico
"17,859",Cheney,WA,Washington
"17,860",Elsberry,MO,Missouri
"17,861",Perkiomenville,PA,Pennsylvania
"17,862",Chilhowie,VA,Virginia
"17,863",Biggs,CA,California
"17,864",Dix,NE,Nebraska
"17,865",San Pablo,CO,Colorado
"17,866",Newtonville,MA,Massachusetts
"17,867",Bay Minette,AL,Alabama
"17,868",Camuy,PR,Puerto Rico
"17,869",Ludlow,CA,California
"17,870",Gales Creek,OR,Oregon
"17,871",Bryantown,MD,Maryland
"17,872",Twain,CA,California
"17,873",Bridgewater,ME,Maine
"17,874",Ukiah,OR,Oregon
"17,875",Pace,MS,Mississippi
"17,876",Mifflintown,PA,Pennsylvania
"17,877",Shady Spring,WV,West Virginia
"17,878",Scipio,IN,Indiana
"17,879",El Indio,TX,Texas
"17,880",Fairplains,NC,North Carolina
"17,881",Lewisville,MN,Minnesota
"17,882",Silverstreet,SC,South Carolina
"17,883",Yeoman,IN,Indiana
"17,884",Stevensville,MI,Michigan
"17,885",Westbrook,CT,Connecticut
"17,886",Durant,FL,Florida
"17,887",Colliersville,NY,New York
"17,888",Reisterstown,MD,Maryland
"17,889",Scobey,MS,Mississippi
"17,890",Myrtle Creek,OR,Oregon
"17,891",Doon,IA,Iowa
"17,892",Forest City,MO,Missouri
"17,893",Conehatta,MS,Mississippi
"17,894",Morristown,OH,Ohio
"17,895",North Bend,OR,Oregon
"17,896",Cane Valley,KY,Kentucky
"17,897",Desert Aire,WA,Washington
"17,898",Vega,TX,Texas
"17,899",Milton,DE,Delaware
"17,900",Bellmore,NY,New York
"17,901",Burnt Prairie,IL,Illinois
"17,902",Kents Store,VA,Virginia
"17,903",Chinese Camp,CA,California
"17,904",Bicknell,IN,Indiana
"17,905",Baxter,WV,West Virginia
"17,906",Ramseur,NC,North Carolina
"17,907",Pickrell,NE,Nebraska
"17,908",Surrency,GA,Georgia
"17,909",Kauneonga Lake,NY,New York
"17,910",Castile,NY,New York
"17,911",Henderson,NC,North Carolina
"17,912",Jefferson,ME,Maine
"17,913",Nicholson,PA,Pennsylvania
"17,914",Cedar River,MI,Michigan
"17,915",Gillett,TX,Texas
"17,916",West Terre Haute,IN,Indiana
"17,917",Hockley,TX,Texas
"17,918",Owego,NY,New York
"17,919",Browning,IL,Illinois
"17,920",San Angelo,TX,Texas
"17,921",Arco,MN,Minnesota
"17,922",Spencer,ID,Idaho
"17,923",Fairfield,CA,California
"17,924",Tropic,UT,Utah
"17,925",Lehigh,KS,Kansas
"17,926",Bureau,IL,Illinois
"17,927",Lamont,MI,Michigan
"17,928",Gonvick,MN,Minnesota
"17,929",Hoskinston,KY,Kentucky
"17,930",Opheim,MT,Montana
"17,931",Ether,NC,North Carolina
"17,932",Marietta,NC,North Carolina
"17,933",Oxford,AR,Arkansas
"17,934",Eminence,MO,Missouri
"17,935",Worthington Springs,FL,Florida
"17,936",Edgewood,NM,New Mexico
"17,937",Oviedo,FL,Florida
"17,938",Cedar Brook,NJ,New Jersey
"17,939",Bruneau,ID,Idaho
"17,940",Keystone,NE,Nebraska
"17,941",Rosedale,NY,New York
"17,942",Homer,MN,Minnesota
"17,943",Sparta,MI,Michigan
"17,944",Hackett,AR,Arkansas
"17,945",Oakville,WA,Washington
"17,946",Northport,AL,Alabama
"17,947",Plaistow,NH,New Hampshire
"17,948",Easton,ME,Maine
"17,949",Bellemont,AZ,Arizona
"17,950",Grafton,ND,North Dakota
"17,951",Nova,OH,Ohio
"17,952",Tennessee Ridge,TN,Tennessee
"17,953",Burt,MI,Michigan
"17,954",Mercedita,PR,Puerto Rico
"17,955",Reedy,WV,West Virginia
"17,956",San Luis,CO,Colorado
"17,957",Westwood,CA,California
"17,958",Pirtleville,AZ,Arizona
"17,959",Northeast Harbor,ME,Maine
"17,960",Hickman,KY,Kentucky
"17,961",North Grafton,MA,Massachusetts
"17,962",Napavine,WA,Washington
"17,963",Nome,TX,Texas
"17,964",Plainfield,NH,New Hampshire
"17,965",Wykagyl,NY,New York
"17,966",Valders,WI,Wisconsin
"17,967",Iselin,NJ,New Jersey
"17,968",Ellery,IL,Illinois
"17,969",Ney,OH,Ohio
"17,970",Plymouth,VT,Vermont
"17,971",Newcastle,NE,Nebraska
"17,972",Clarksburg,MO,Missouri
"17,973",Kurthwood,LA,Louisiana
"17,974",Duncan,AZ,Arizona
"17,975",La Barge,WY,Wyoming
"17,976",Iowa City,IA,Iowa
"17,977",New Memphis,IL,Illinois
"17,978",Fair Bluff,NC,North Carolina
"17,979",Harrison,OH,Ohio
"17,980",Columbia,KY,Kentucky
"17,981",West Bridgewater,MA,Massachusetts
"17,982",Antes Fort,PA,Pennsylvania
"17,983",Greenwood,TX,Texas
"17,984",South Harwich,MA,Massachusetts
"17,985",Paisley,FL,Florida
"17,986",Pennock,MN,Minnesota
"17,987",Crescent,OK,Oklahoma
"17,988",Groom,TX,Texas
"17,989",Akiachak,AK,Alaska
"17,990",Kensington,OH,Ohio
"17,991",Bedminster,PA,Pennsylvania
"17,992",El Sobrante,CA,California
"17,993",Corydon,KY,Kentucky
"17,994",Schuylkill,PA,Pennsylvania
"17,995",Clarkton,NC,North Carolina
"17,996",Chatawa,MS,Mississippi
"17,997",Mecca,IN,Indiana
"17,998",Huntingtown,MD,Maryland
"17,999",Rockwall,TX,Texas
"18,000",Talkeetna,AK,Alaska
"18,001",Leaf River,IL,Illinois
"18,002",Rentz,GA,Georgia
"18,003",Spickard,MO,Missouri
"18,004",Dawson,GA,Georgia
"18,005",Aline,OK,Oklahoma
"18,006",Allen,NE,Nebraska
"18,007",Royal,IL,Illinois
"18,008",North Rim,AZ,Arizona
"18,009",Wayne,OH,Ohio
"18,010",Mena,AR,Arkansas
"18,011",Ray,MI,Michigan
"18,012",Dover,MO,Missouri
"18,013",Kent,CT,Connecticut
"18,014",Baroda,MI,Michigan
"18,015",Swanton,OH,Ohio
"18,016",Liberty,TX,Texas
"18,017",West Unity,OH,Ohio
"18,018",Cerro Gordo,NC,North Carolina
"18,019",Tybee Island,GA,Georgia
"18,020",Bunceton,MO,Missouri
"18,021",Delaware City,DE,Delaware
"18,022",Jonesville,KY,Kentucky
"18,023",Hartland,MN,Minnesota
"18,024",Sebring,OH,Ohio
"18,025",Perdue Hill,AL,Alabama
"18,026",Allendale,MI,Michigan
"18,027",Akeley,MN,Minnesota
"18,028",Amherst,SD,South Dakota
"18,029",Shoreham,NY,New York
"18,030",Freeburg,IL,Illinois
"18,031",Redfield,AR,Arkansas
"18,032",Poplar Ridge,NY,New York
"18,033",Latta,SC,South Carolina
"18,034",Gouldsboro,ME,Maine
"18,035",Lake City,MN,Minnesota
"18,036",Glen Richey,PA,Pennsylvania
"18,037",Saint Joseph,MO,Missouri
"18,038",Zenia,CA,California
"18,039",Herculaneum,MO,Missouri
"18,040",Glendora,MS,Mississippi
"18,041",Mayhew,MS,Mississippi
"18,042",Rushville,IL,Illinois
"18,043",Megargel,TX,Texas
"18,044",Rock Point,MD,Maryland
"18,045",Edwards,CA,California
"18,046",Gold Run,CA,California
"18,047",Pauline,SC,South Carolina
"18,048",Hampton,TN,Tennessee
"18,049",Keystone Heights,FL,Florida
"18,050",Gabbs,NV,Nevada
"18,051",Marshall,MI,Michigan
"18,052",Verdon,NE,Nebraska
"18,053",Hillsdale,OK,Oklahoma
"18,054",Mullen,NE,Nebraska
"18,055",Swainsboro,GA,Georgia
"18,056",Poquoson,VA,Virginia
"18,057",Outlook,MT,Montana
"18,058",Berry,KY,Kentucky
"18,059",Baldwin,ND,North Dakota
"18,060",Ozone,AR,Arkansas
"18,061",Vernon Center,NY,New York
"18,062",Cimarron,KS,Kansas
"18,063",Bondsville,MA,Massachusetts
"18,064",Bazine,KS,Kansas
"18,065",Virginia Beach,VA,Virginia
"18,066",Union Hall,VA,Virginia
"18,067",Preston,GA,Georgia
"18,068",Falls City,NE,Nebraska
"18,069",Lahaina,HI,Hawaii
"18,070",Detroit,AL,Alabama
"18,071",Myrtle Point,OR,Oregon
"18,072",St. Leo,FL,Florida
"18,073",Weikert,PA,Pennsylvania
"18,074",Russellville,SC,South Carolina
"18,075",Evensville,TN,Tennessee
"18,076",Sugarcreek,OH,Ohio
"18,077",Duckwater,NV,Nevada
"18,078",Lewiston,CA,California
"18,079",Summerville,SC,South Carolina
"18,080",Edgewood,TX,Texas
"18,081",Ocean Isle Beach,NC,North Carolina
"18,082",Waterflow,NM,New Mexico
"18,083",Belfield,ND,North Dakota
"18,084",Marvell,AR,Arkansas
"18,085",Dixonville,PA,Pennsylvania
"18,086",Wallace,KS,Kansas
"18,087",Coldwater,OH,Ohio
"18,088",Tefft,IN,Indiana
"18,089",Saint Charles,IA,Iowa
"18,090",Buckley,IL,Illinois
"18,091",Maribel,WI,Wisconsin
"18,092",Jellico,TN,Tennessee
"18,093",Marshville,NC,North Carolina
"18,094",Belvedere Tiburon,CA,California
"18,095",Elko,GA,Georgia
"18,096",Wenden,AZ,Arizona
"18,097",Newton,WV,West Virginia
"18,098",Hamilton,IA,Iowa
"18,099",Olney,MD,Maryland
"18,100",Callahan,CA,California
"18,101",Union,MI,Michigan
"18,102",Agency,MO,Missouri
"18,103",Key Biscayne,FL,Florida
"18,104",Clarksville,IN,Indiana
"18,105",Fall River,WI,Wisconsin
"18,106",Denton,GA,Georgia
"18,107",Ferndale,MI,Michigan
"18,108",Vesuvius,VA,Virginia
"18,109",Critz,VA,Virginia
"18,110",Nisswa,MN,Minnesota
"18,111",Miquon,PA,Pennsylvania
"18,112",Ardmore,AL,Alabama
"18,113",Mackinac Island,MI,Michigan
"18,114",Wanaque,NJ,New Jersey
"18,115",Covington,OH,Ohio
"18,116",Charlotte,IA,Iowa
"18,117",Stoutsville,MO,Missouri
"18,118",Bardwell,TX,Texas
"18,119",Brewster,MN,Minnesota
"18,120",Lumberton,MS,Mississippi
"18,121",Laurel,MT,Montana
"18,122",Eaton Rapids,MI,Michigan
"18,123",Moreland,ID,Idaho
"18,124",Easthampton,MA,Massachusetts
"18,125",East Blue Hill,ME,Maine
"18,126",Cromwell,AL,Alabama
"18,127",Ronda,NC,North Carolina
"18,128",Tivoli,NY,New York
"18,129",Dawson,IL,Illinois
"18,130",Milligan College,TN,Tennessee
"18,131",Scipio,UT,Utah
"18,132",Declo,ID,Idaho
"18,133",Oak Ridge,PA,Pennsylvania
"18,134",Lawndale,CA,California
"18,135",South China,ME,Maine
"18,136",Arkabutla,MS,Mississippi
"18,137",Canehill,AR,Arkansas
"18,138",Hillyard,IL,Illinois
"18,139",Sylvia,KS,Kansas
"18,140",East Candia,NH,New Hampshire
"18,141",Hammonton,NJ,New Jersey
"18,142",Smithfield,VA,Virginia
"18,143",Caroleen,NC,North Carolina
"18,144",Dubois,ID,Idaho
"18,145",Harrisville,OH,Ohio
"18,146",Piercy,CA,California
"18,147",Cotton Plant,AR,Arkansas
"18,148",Richmondville,NY,New York
"18,149",Ashley,MI,Michigan
"18,150",Twin Lakes,MN,Minnesota
"18,151",Sasser,GA,Georgia
"18,152",Bartelso,IL,Illinois
"18,153",South Greenfield,MO,Missouri
"18,154",McClurg,MO,Missouri
"18,155",Rushville,IN,Indiana
"18,156",Dilliner,PA,Pennsylvania
"18,157",Clayton,DE,Delaware
"18,158",Rhodes,MI,Michigan
"18,159",Conover,OH,Ohio
"18,160",Ridgely,MD,Maryland
"18,161",Witherbee,NY,New York
"18,162",Perry,FL,Florida
"18,163",Promise City,IA,Iowa
"18,164",Beecher City,IL,Illinois
"18,165",Fort Laramie,WY,Wyoming
"18,166",Bicknell,UT,Utah
"18,167",Mentone,AL,Alabama
"18,168",Ulysses,NE,Nebraska
"18,169",Port Washington,OH,Ohio
"18,170",Watertown,MN,Minnesota
"18,171",Lacey,WA,Washington
"18,172",Washington,KY,Kentucky
"18,173",Caneyville,KY,Kentucky
"18,174",Bristol,NH,New Hampshire
"18,175",Pecks Mill,WV,West Virginia
"18,176",Newfolden,MN,Minnesota
"18,177",Glen Ullin,ND,North Dakota
"18,178",Hominy,OK,Oklahoma
"18,179",Westport,SD,South Dakota
"18,180",Snyder,OK,Oklahoma
"18,181",Rosedale,VA,Virginia
"18,182",Sugar Valley,GA,Georgia
"18,183",East Durham,NY,New York
"18,184",Brooklyn,MS,Mississippi
"18,185",Lexington,IN,Indiana
"18,186",Hamtramck,MI,Michigan
"18,187",Belvidere,NE,Nebraska
"18,188",Wisner,NE,Nebraska
"18,189",Porcupine,SD,South Dakota
"18,190",Lexington,GA,Georgia
"18,191",Venedocia,OH,Ohio
"18,192",Sugar Grove,VA,Virginia
"18,193",Gibbsboro,NJ,New Jersey
"18,194",Canastota,NY,New York
"18,195",Ruskin,FL,Florida
"18,196",Wilsonville,NE,Nebraska
"18,197",Campbell,OH,Ohio
"18,198",Howe,ID,Idaho
"18,199",Kersey,PA,Pennsylvania
"18,200",Dixon,MO,Missouri
"18,201",Woodruff,UT,Utah
"18,202",Green Valley Lake,CA,California
"18,203",Richardson,TX,Texas
"18,204",Clarkfield,MN,Minnesota
"18,205",Naugatuck,WV,West Virginia
"18,206",Clinton,IA,Iowa
"18,207",Jonesboro,AR,Arkansas
"18,208",Stone Lake,WI,Wisconsin
"18,209",Massapequa,NY,New York
"18,210",Forest,OH,Ohio
"18,211",Philadelphia,MS,Mississippi
"18,212",Anita,IA,Iowa
"18,213",Aurora,NC,North Carolina
"18,214",Merrill,MI,Michigan
"18,215",Wiota,IA,Iowa
"18,216",Cincinnati,IA,Iowa
"18,217",Danville,IA,Iowa
"18,218",Montgomery,VT,Vermont
"18,219",Lyndonville,NY,New York
"18,220",Emigrant,MT,Montana
"18,221",Eagle Bridge,NY,New York
"18,222",Dorr,MI,Michigan
"18,223",Abbot,ME,Maine
"18,224",Entriken,PA,Pennsylvania
"18,225",Cherry Plain,NY,New York
"18,226",Alvarado,MN,Minnesota
"18,227",Glen Riddle Lima,PA,Pennsylvania
"18,228",Waymart,PA,Pennsylvania
"18,229",Earlham,IA,Iowa
"18,230",Vestaburg,MI,Michigan
"18,231",Fairacres,NM,New Mexico
"18,232",Copeland,KS,Kansas
"18,233",Kimberton,PA,Pennsylvania
"18,234",Grand Lake,CO,Colorado
"18,235",Lakeside Marblehead,OH,Ohio
"18,236",Romance,AR,Arkansas
"18,237",Franklinville,NC,North Carolina
"18,238",Forest Dale,VT,Vermont
"18,239",Waverly,FL,Florida
"18,240",Breezy Point,NY,New York
"18,241",Malvern,AR,Arkansas
"18,242",Darfur,MN,Minnesota
"18,243",German Valley,IL,Illinois
"18,244",Whiteside,TN,Tennessee
"18,245",Carrington,ND,North Dakota
"18,246",Nodaway,IA,Iowa
"18,247",Bentonville,IN,Indiana
"18,248",Boothbay,ME,Maine
"18,249",Westmoreland,KS,Kansas
"18,250",Sharpsburg,IA,Iowa
"18,251",Hadley,MA,Massachusetts
"18,252",Winston,GA,Georgia
"18,253",Hobgood,NC,North Carolina
"18,254",Braddock,PA,Pennsylvania
"18,255",Whitmore,CA,California
"18,256",Strabane,PA,Pennsylvania
"18,257",Weston,NE,Nebraska
"18,258",Caldwell,AR,Arkansas
"18,259",Glasgow,MT,Montana
"18,260",Shickley,NE,Nebraska
"18,261",Wasta,SD,South Dakota
"18,262",Milford,OH,Ohio
"18,263",Danielsville,PA,Pennsylvania
"18,264",Pinsonfork,KY,Kentucky
"18,265",Pittsburg,TX,Texas
"18,266",Polk City,IA,Iowa
"18,267",Keyes,CA,California
"18,268",Provo,KY,Kentucky
"18,269",Mount Union,IA,Iowa
"18,270",Barry,TX,Texas
"18,271",Viola,AR,Arkansas
"18,272",Tipton,PA,Pennsylvania
"18,273",New Johnsonville,TN,Tennessee
"18,274",Madison,MD,Maryland
"18,275",La Harpe,KS,Kansas
"18,276",Lenoxville,PA,Pennsylvania
"18,277",Itasca,IL,Illinois
"18,278",West Falls,NY,New York
"18,279",Wauchula,FL,Florida
"18,280",Colfax,MI,Michigan
"18,281",Park Hill,OK,Oklahoma
"18,282",Mcclellan AFB,CA,California
"18,283",Stirrat,WV,West Virginia
"18,284",New Baltimore,PA,Pennsylvania
"18,285",Lamar,CO,Colorado
"18,286",Bethpage,TN,Tennessee
"18,287",Butler,WI,Wisconsin
"18,288",New Germany,MN,Minnesota
"18,289",Selmer,TN,Tennessee
"18,290",Plymouth,PA,Pennsylvania
"18,291",New Boston,MI,Michigan
"18,292",Streetman,TX,Texas
"18,293",Floweree,MT,Montana
"18,294",Cherry Valley,NY,New York
"18,295",Chouteau,OK,Oklahoma
"18,296",Gibsonia,PA,Pennsylvania
"18,297",Orland Park,IL,Illinois
"18,298",Lloyd,KY,Kentucky
"18,299",Mcadoo,PA,Pennsylvania
"18,300",Stephen,MN,Minnesota
"18,301",Pottsville,AR,Arkansas
"18,302",Boise,ID,Idaho
"18,303",Lebanon,CT,Connecticut
"18,304",Deposit,NY,New York
"18,305",Pierson,FL,Florida
"18,306",Orangeville,PA,Pennsylvania
"18,307",Seneca,WI,Wisconsin
"18,308",Columbia Cross Roads,PA,Pennsylvania
"18,309",Rowan,IA,Iowa
"18,310",Benjamin,TX,Texas
"18,311",Eastchester,NY,New York
"18,312",Roseland,VA,Virginia
"18,313",Glade Valley,NC,North Carolina
"18,314",Alvaton,KY,Kentucky
"18,315",Forestville,MI,Michigan
"18,316",Camak,GA,Georgia
"18,317",Yawkey,WV,West Virginia
"18,318",Parchman,MS,Mississippi
"18,319",Pleasant Hill,MO,Missouri
"18,320",Heyworth,IL,Illinois
"18,321",Still Pond,MD,Maryland
"18,322",Mount Auburn,IL,Illinois
"18,323",Loysburg,PA,Pennsylvania
"18,324",Scioto Mills,IL,Illinois
"18,325",West Medford,MA,Massachusetts
"18,326",Spout Spring,VA,Virginia
"18,327",Big Run,PA,Pennsylvania
"18,328",Cloverdale,VA,Virginia
"18,329",Swampscott,MA,Massachusetts
"18,330",Hayden,CO,Colorado
"18,331",Oakfield,ME,Maine
"18,332",Skwentna,AK,Alaska
"18,333",Albin,WY,Wyoming
"18,334",Richeyville,PA,Pennsylvania
"18,335",West Decatur,PA,Pennsylvania
"18,336",Ira,IA,Iowa
"18,337",Davis City,IA,Iowa
"18,338",Milladore,WI,Wisconsin
"18,339",Lantry,SD,South Dakota
"18,340",Avery,CA,California
"18,341",Huttonsville,WV,West Virginia
"18,342",Wheatcroft,KY,Kentucky
"18,343",Lebeau,LA,Louisiana
"18,344",Olaton,KY,Kentucky
"18,345",Zenda,WI,Wisconsin
"18,346",Rodeo,NM,New Mexico
"18,347",Millinocket,ME,Maine
"18,348",Moss Point,MS,Mississippi
"18,349",Mauriceville,TX,Texas
"18,350",Capulin,NM,New Mexico
"18,351",Rocheport,MO,Missouri
"18,352",Old Fort,OH,Ohio
"18,353",Humboldt,IL,Illinois
"18,354",Westover,AL,Alabama
