"","id","brewery_id","beer_style_id","brewery_type_id","post_code","loc_id","name","description","abv","calories","ibu","num_ratings","overall_rating","beer_style_rating","mean_rating","beer_style_name","beer_style_norm","brewery_name","brewery_type","city","state","zip_code","country","lat","long","style_score"
"2795","2,934","13,893",82,7,"12,823","23956","Virtue The Mitten","When the leaves fall, there's a chill in the air and the evening greedily takes hours from daylight, we stand strong and embrace the wintertime. It's a time of rich foods, roaring fires and our favorite sweaters. Drinks change from refreshing to intense and satisfying. The Mitten is a Winter cider, a blend of last seasons best, aged in bourbon barrels, with the new season's fresh pressed apple juice. Straight cider, aged for 3 seasons, finds notes of vanilla, caramel and charred American oak, balanced with the best of the orchard, over-ripe apples and their sweet, tart, earthy juice. Many barrels are filled, but only a small portion, the very smoothest, will find their way into The Mitten. We love wintertime, especially when we have The Mitten to keep us warm and happy through the long, cold night.",6.9,207,NA,90,94,99,NA,"Cider","Other (Cider, Mead, etc.)","Virtue Cider","Cidery","Fennville","MI","49408","USA",42.575519,-86.12461,1
"2796","2,935","",82,NA,NA,NA,"Bordatto Basandere","Basadere, named for the ??wild woman?? of Basque mythology, is a hearty, unfiltered, acidic cider that is made with a blend of 30 estate-grown, heirloom apple varetials.",6.5,195,NA,22,94,99,3.75,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2797","2,970","88",89,5,"22,235","11333","Against the Grain Save Ferrous","",8.2,246,NA,29,45,97,3.1,"Malt Liquor","Other (Cider, Mead, etc.)","Against the Grain Brewery","Brew Pub/Brewery","Louisville","KY","40202","USA",38.252854,-85.75137,1
"2798","2,936","5,428",82,7,"32,269","29001","Furnace Brook Winery French Cidre Special Reserve","Made from a blend of Golden Russet and New England apple varieties, Furnace
Brook French Cidre' Special Reserve is slowly fermented on the skins and aged in French oak barrels. Elegantly dry, remarkably complex, a real treat! Serve well chilled.",6.9,207,NA,17,94,99,3.78,"Cider","Other (Cider, Mead, etc.)","Furnace Brook Winery","Cidery","Richmond","MA","01254","USA",42.374711,-73.36336,1
"2799","2,937","13,780",82,7,"36,893","12576","Vander Mill Cyser Van Doom","Cider aged in Founder Doom barrels.",8.5,255,NA,21,94,99,3.74,"Cider","Other (Cider, Mead, etc.)","Vander Mill","Cidery","Spring Lake","MI","49456","USA",43.08767,-86.19345,1
"2800","2,938","5,033",82,7,"7,106","20691","Finnriver Black Currant Lavender","Finnriver's Black Currant Lavender Cider celebrates the botanical bounty and beauty of the Olympic Peninsula.  A special summer release, this refreshing purple-hued sparkling cider features the organic Washington apple fermented and blended with the sweet and tart delights of black currant.  Add to that the delicate floral notes of organic Sequim lavender, sourced from Purple Haze farm, and you have a delicious taste of the summer season.",6.5,195,NA,15,94,99,3.79,"Cider","Other (Cider, Mead, etc.)","Finnriver Cidery","Cidery","Chimacum","WA","98325","USA",47.974586,-122.78382,1
"2801","2,939","",82,NA,NA,NA,"Le Brun Cidre Brut Cidre de Bretagne","",5.5,165,NA,14,94,99,3.79,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2802","2,940","194",82,7,"31,089","13213","Alpenfire Ember","2014 GLINTCAP Bronze Medal winner  ??French Style?? Cider Division

Made from late season estate grown, French and English bittersweet apple varieties.

Ember has the complex flavors of these tannic and astringent apples;  Vilberie, Dabinett, Yarlington Mill, Brown Snout and others!

This cider is bottle conditioned, organically certified, Sulfite & Gluten free.",7.25,218,NA,15,93,99,3.77,"Cider","Other (Cider, Mead, etc.)","Alpenfire Cider","Cidery","Port Townsend","WA","98368","USA",48.100255,-122.79736,1
"2803","2,941","",82,NA,NA,NA,"Cidrerie du Vulcain La Transparente","Cidre bouch?? traditionnel demi-sec. Cette cuv??e pur jus est l'expression de pommes diverses comme la Transparente de Croncels, la Reinette de Champagne, la Pomme Raisin ou la Rose de Berne, ??lev??es sur arbres haute-tige non trait??s. Ces vari??t??s anciennes du d??but de l'automne sont encore bien r??pandues et populaires ?? Fribourg de par leurs saveurs tr??s fruit??es et acidul??es.",4.2,126,NA,17,93,99,3.74,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2804","2,942","",82,NA,NA,NA,"Starcut Ciders Squishy","Squishy is a semi-sweet cider made from a late season blend of apples, Balaton and Montmorency cherries from King Orchards.

7.5% ABV",7.5,225,NA,17,93,99,3.75,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2805","2,943","12,687",82,8,"31,253","7578","Superstition Pillars of Creation - Wine Barrel Aged","Tart cherry cider aged in a Cabernet wine barrel.",6.9,207,NA,16,93,99,3.75,"Cider","Other (Cider, Mead, etc.)","Superstition Meadery","Meadery","Prescott","AZ","86301","USA",34.589477,-112.44726,1
"2806","2,944","9,032",82,8,"21,898","18360","Moonlight Meadery How Do You Like Them Apples","Agreed for six months in rye whiskey barrels",13.3,399,NA,17,92,99,3.73,"Cider","Other (Cider, Mead, etc.)","Moonlight Meadery","Meadery","Londonderry","NH","03053","USA",42.880481,-71.38205,1
"2807","3,618","",21,NA,NA,NA,"Beer Hunters Mufloni Single Hop Simcoe","Simcoe-lajikkeella humaloitu kuparinen bitter.",3.5,105,NA,50,83,100,NA,"Bitter","Pale Ale",NA,NA,NA,NA,NA,NA,NA,NA,5
"2808","2,945","",82,NA,NA,NA,"Txopinondo Sagarnoa","Le SAGARNO (litt??ralement vin de pomme) de Txopinondo est une boisson ferment??e ?? base de pomme, ??lev??e sur lie en f??t pendant un minimum de 6 mois, rafra??chissante et fruit??e, ?? d??guster bien fra??che (env. 12??C) avec des grillades de poisson ou de viande. Nous le produisons selon une m??thode artisanale ancestrale ?? partir de pommes du terroir et d'ailleurs.",6,180,NA,42,93,99,NA,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2809","2,946","3,525",82,1,"38,089","24636","Cigar City Cider and Mead Homemade Apple Pie Cider","",6.9,207,NA,63,92,98,NA,"Cider","Other (Cider, Mead, etc.)","Cigar City Cider and Mead","Client Brewer","Tampa","FL","33607","USA",27.963798,-82.49537,1
"2810","2,947","11,703",82,NA,NA,NA,"Sea Cider Wild English","Wild English derives its name from wild yeast fermentation of English bittersweet cider apples, including Kingston Blacks and Yarlington Mills grown at Sea Cider Farm. This sparkling amber cider is ultra dry, robust and earthy, with distinctive tannins in the traditional Herefordshire style.",7.5,225,NA,29,93,99,3.67,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2811","2,948","",82,NA,NA,NA,"Cockagee Keeved Cider","bottle,regular 
Our naturally sparkling Keeved cider is unique in Ireland, being the only Irish Cider to be made using the ancient technique of Keeving. 
Delicate fresh apple aromas and rich fruit flavours, a robust and full bodied, complex cider with a soft natural sparkle, bittersweet twist and long dry finish. Serve chilled in a stemmed glass (never over ice in a pint :-) enjoy on it's own or as a food accompaniment. An ideal Irish and local alternative to Prosecco, Champagne or Cava etc.",5,150,NA,11,93,99,3.79,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2812","2,949","",82,NA,NA,NA,"Lagar de Ribela Sidra Natural","",5.5,165,NA,35,92,98,3.64,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2813","2,950","551",82,8,"12,845","18107","B. Nektar Death Unicorn","Makers gathered in their masses, 
Just like brewers at black masses.
Clever minds don't plot destruction, 
Sorcerers of cider's construction.
In the tank the cider's churning,
As B. Nektar keeps on turning.
Black Currant Cider for mankind,
Enlivening their thirsty minds...Oh lord yeah!

Now in darkness, cider stops churning,
Currants in and all are yearning.
Now Death Unicorn has the power,
Thirsty minds want to devour.
Day of packaging, no more storing,
Through the tap Death Unicorn pouring.
It's delicious, all of sworn,
Death Unicorn, laughing, raised his horn...Oh lord, yeah!

#unicornsarereal",6,180,NA,34,91,98,3.64,"Cider","Other (Cider, Mead, etc.)","B. Nektar Meadery","Meadery","Ferndale","MI","48220","USA",42.460986,-83.13398,1
"2814","2,951","",89,NA,NA,NA,"Simple Malt S??rie Limit??e - Maltus","Liqueur de malt extra forte.",11.9,357,NA,47,88,100,NA,"Malt Liquor","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2815","2,952","",82,NA,NA,NA,"Starcut Ciders Octorock","Octorok is a semi dry, light bodied cider with delicate pear-like aromas made from a blend of Greening Apples and Jonathan apples. Initial sweet flavors shift quickly to a sharp bold tartness with a mildly dry finish.

Featuring apples from Boals Orchards

6.3% ABV",6.3,189,NA,25,91,98,3.66,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2816","2,953","413",82,7,"30,385","18744","Arsenal Cider Archibald??s Amber Hard Apple Cider","Our basic semi-sweet cider. Its sweetened with brown sugar after fermenting. Archibalb Rowand was a spy for the union in the civil war. He won the congressional medal of honor.",7.5,225,NA,17,92,98,3.71,"Cider","Other (Cider, Mead, etc.)","Arsenal Cider House & Wine Cellar","Cidery","Pittsburgh","PA","15201","USA",40.471468,-79.95726,1
"2817","2,954","",82,NA,NA,NA,"Reverend Nat??s Abbey Winter Spice Cider","",7.4,222,NA,10,93,99,3.83,"Cider","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2818","2,955","9,031",89,4,"34,800","22924","Moonlight Toast (Slightly Burned) Malt Liquor","Looks and smells like toast, bitter, thick. Malt in aroma stronger than hops in flavor. 
Available around New Years.",7.2,216,NA,71,85,100,NA,"Malt Liquor","Other (Cider, Mead, etc.)","Moonlight Brewing Company","Microbrewery","Santa Rosa","CA","95403","USA",38.480494,-122.74976,1
"2819","2,956","",89,NA,NA,NA,"Mikkeller MAD4 Malt Liquor","",9,270,NA,90,78,100,NA,"Malt Liquor","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2820","2,957","12,107",89,4,"16,054","22698","Smuttynose Smuttlabs Granite State Destroyer","A collaboration beer with the NH band Scissorfight. Imperial corn lager. Malt liquor, son.",8,240,NA,26,77,99,3.46,"Malt Liquor","Other (Cider, Mead, etc.)","Smuttynose Brewing Company","Microbrewery","Hampton","NH","03842","USA",42.93569,-70.82514,1
"2821","2,958","13,090",89,4,"32,285","23801","The Veil The Struggle","Double IPL.",8,240,NA,15,68,99,3.41,"Malt Liquor","Other (Cider, Mead, etc.)","The Veil Brewing Company","Microbrewery","Richmond","VA","23230","USA",37.580346,-77.48831,1
"2822","2,959","",89,NA,NA,NA,"Jackie O??s Malt Rickuor","Introducing Malt Rickuor, Ricky's big boozy brother! At 8.5%, this malt liquor bev is the closest thing we have to a 40oz.",8.5,255,NA,10,62,99,3.35,"Malt Liquor","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2823","2,960","9,588",89,5,"15,609","1041","Oaken Barrel Apple Buzz","Malt beverage brewed with Apple Cider and Honey",7,210,NA,27,49,99,3.23,"Malt Liquor","Other (Cider, Mead, etc.)","Oaken Barrel Brewing Company","Brew Pub/Brewery","Greenwood","IN","46143","USA",39.601649,-86.12734,1
"2824","2,961","",89,NA,NA,NA,"Warpigs Christiania Chronic","",6,180,NA,39,49,99,3.2,"Malt Liquor","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2825","2,979","13,171",89,4,"26,021","15101","Three Floyds Dolemite Malt Liquor","A delicous lager brewed with a little bit of Illiana's finest corn.",7,210,NA,18,37,95,2.92,"Malt Liquor","Other (Cider, Mead, etc.)","Three Floyds Brewing Company","Microbrewery","Munster","IN","46321","USA",41.551457,-87.50143,1
"2826","2,980","4,698",89,3,NA,NA,"Elysian AK-47","",6,180,NA,18,32,96,2.91,"Malt Liquor","Other (Cider, Mead, etc.)","Elysian Brewing (AB InBev)","Commercial Brewery",NA,NA,"","USA",NA,NA,1
"2827","2,981","13,957",89,6,"37,211","11612","Walking Man Street Walker","A smooth, strong lager which shows a slight presence of alcohol.  ""It does the trick!""",7.8,234,NA,16,41,98,2.91,"Malt Liquor","Other (Cider, Mead, etc.)","Walking Man Brewing","Brew Pub","Stevenson","WA","98648","USA",45.669604,-121.91332,1
"2828","3,153","7,193",29,4,"10,276","25362","Jolly Pumpkin Bi??re de Mars Grand Reserve","Original batch aged 14 months in bourbon.
Recent batch (65) aged 27 months.",7,210,NA,249,100,99,NA,"Sour/Wild Ale","Sour","Jolly Pumpkin Artisan Ales","Microbrewery","Dexter","MI","48130","USA",42.344837,-83.89907,2
"2829","2,962","",89,NA,NA,NA,"Beau??s DOA Hardcore 8.1","Beau's created Hardcore 8.1 to pay tribute to an iconic band we revere: Vancouver's D.O.A., true pioneers and 35+ year veterans of the hardcore punk scene. Thanks for the inspiration D.O.A.. ?? like your music, we think great beer can also change the world. 

History & Style 
Malt liquor is a North American beer style defined by its high alcohol content and general easy drinkability. Typically made with cheaper sugar sources such as rice or corn, the original beer-in-a-paper-bag malt liquor is an emblem of hard living. The Beau's brew team offers up a high-quality organic barley malt / cane sugar interpretation in Hardcore 8.1. 

Tasting Notes 
A classy, certified organic interpretation of the iconic malt liquor style, Hardcore 8.1 is a deep golden-coloured lager that mingles malt and fruit notes in three-chord harmony with honey-like elements. The aroma is fruity suggesting citrus and apricot. The finish offers a hi-test alcohol warmth that resonates like a final guitar lick. 

Food Pairings 
Salty snacks such as pork rinds, pepperoni sausage sticks, late-night nacho cheese 

Technical Specs 
ALC./VOL.:8.1% 
INGREDIENTS: Local Spring Water, Organic Barley Malts, Organic Cane Sugar, Organic Hops, Brewer's Yeast.
MALTS: Pale Ale, Pilsner, Acidulated (all organic) 
HOPS: Organic Perle 
IBU'S: 26 
OG: 18.3??P 
FG: 3.5??P 
IDEAL SERVING TEMP.: Punkers can't be choosers ?? but 3-5 C is best",8.1,243,26,21,47,98,3.2,"Malt Liquor","Other (Cider, Mead, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,1
"2830","2,963","9,749",89,6,"42,218","13887","Old Nation / Dark Horse The German Hobo","",11.9,357,58,21,45,98,3.16,"Malt Liquor","Other (Cider, Mead, etc.)","Old Nation Brewing Company","Brew Pub","Williamston","MI","48895","USA",42.68669,-84.27844,1
"2831","2,964","13,274",89,5,"1,264","18571","Tired Hands Leppy Coqu??","Weird malt liquor brewed in collaboration with Wiki for the show tonight at Ardmore Music Hall. Brewed with loads of malt and local PA wildflower honey and then conditioned on a heap of hibiscus flowers. Boozy with a beautiful reddish purple hue. Strong notes of dried stone fruits, peach brandy, strawberry patch, and a hint of red licorice.",9.75,292,NA,10,57,99,3.35,"Malt Liquor","Other (Cider, Mead, etc.)","Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","USA",40.000861,-75.29694,1
"2832","2,965","5,880",89,4,"18,736","23610","Green Room Cletus Forty Hands","Malt liquor brewed for drowland's Jacksonville going away party! Aged on cherry moonshine soaked oak chips",9,270,10,16,44,97,3.14,"Malt Liquor","Other (Cider, Mead, etc.)","Green Room Brewing (FL)","Microbrewery","Jacksonville Beach","FL","32250","USA",30.284641,-81.39844,1
