"","id","brewery_id","beer_style_id","brewery_type_id","post_code","loc_id","name","description","abv","calories","ibu","num_ratings","overall_rating","beer_style_rating","mean_rating","beer_style_name","beer_style_norm","brewery_name","brewery_type","city","state","zip_code","country","lat","long"
"1356","2,931","189",82,7,"13,109","18947","J.K.??s Northern Neighbour Farmhouse Cider Saskatoon Cuvee","We invite you to celebrate a collaboration of a few passionate American and Canadian farmers. The fruits of their labor are presented in this bottle, a family reunion of sorts. This delightful cider is made from Michigan apples and a unique Canadian prairie apple, the Saskatoon. Gathered by J.K. from family orchards in Michigan and Saskatchewan, this natural cider has been carefully fermented here at Almar Orchards using our traditional methods. We hope you enjoy sharing this cider that knows no borders with friends, family, and neighbors.",5.5,165,NA,79,95,99,NA,"Cider","Other (Cider, Mead, etc.)","Almar Orchards","Cidery","Flushing","MI","48433","USA",43.072177,-83.84883
"1357","2,933","4,609",82,7,"26,951","17524","Eden Sparkling Cider (Dry)","Bottle-conditioned, naturally sparkling cider fermented in French oak puncheons. Made from a blend of traditional and heirloom apple varieties grown within 200 miles of our cidery.
 
This is for the bottled (37.5CL and 75CL) Variants only.",8.5,255,NA,25,95,99,3.74,"Cider","Other (Cider, Mead, etc.)","Eden Ice Cider Company","Cidery","Newport","VT","05855","USA",44.936237,-72.19921
"1358","2,934","13,893",82,7,"12,823","23956","Virtue The Mitten","When the leaves fall, there's a chill in the air and the evening greedily takes hours from daylight, we stand strong and embrace the wintertime. It's a time of rich foods, roaring fires and our favorite sweaters. Drinks change from refreshing to intense and satisfying. The Mitten is a Winter cider, a blend of last seasons best, aged in bourbon barrels, with the new season's fresh pressed apple juice. Straight cider, aged for 3 seasons, finds notes of vanilla, caramel and charred American oak, balanced with the best of the orchard, over-ripe apples and their sweet, tart, earthy juice. Many barrels are filled, but only a small portion, the very smoothest, will find their way into The Mitten. We love wintertime, especially when we have The Mitten to keep us warm and happy through the long, cold night.",6.9,207,NA,90,94,99,NA,"Cider","Other (Cider, Mead, etc.)","Virtue Cider","Cidery","Fennville","MI","49408","USA",42.575519,-86.12461
"1359","2,970","88",89,5,"22,235","11333","Against the Grain Save Ferrous","",8.2,246,NA,29,45,97,3.1,"Malt Liquor","Other (Cider, Mead, etc.)","Against the Grain Brewery","Brew Pub/Brewery","Louisville","KY","40202","USA",38.252854,-85.75137
"1360","2,936","5,428",82,7,"32,269","29001","Furnace Brook Winery French Cidre Special Reserve","Made from a blend of Golden Russet and New England apple varieties, Furnace
Brook French Cidre' Special Reserve is slowly fermented on the skins and aged in French oak barrels. Elegantly dry, remarkably complex, a real treat! Serve well chilled.",6.9,207,NA,17,94,99,3.78,"Cider","Other (Cider, Mead, etc.)","Furnace Brook Winery","Cidery","Richmond","MA","01254","USA",42.374711,-73.36336
"1361","2,937","13,780",82,7,"36,893","12576","Vander Mill Cyser Van Doom","Cider aged in Founder Doom barrels.",8.5,255,NA,21,94,99,3.74,"Cider","Other (Cider, Mead, etc.)","Vander Mill","Cidery","Spring Lake","MI","49456","USA",43.08767,-86.19345
"1362","2,938","5,033",82,7,"7,106","20691","Finnriver Black Currant Lavender","Finnriver's Black Currant Lavender Cider celebrates the botanical bounty and beauty of the Olympic Peninsula.  A special summer release, this refreshing purple-hued sparkling cider features the organic Washington apple fermented and blended with the sweet and tart delights of black currant.  Add to that the delicate floral notes of organic Sequim lavender, sourced from Purple Haze farm, and you have a delicious taste of the summer season.",6.5,195,NA,15,94,99,3.79,"Cider","Other (Cider, Mead, etc.)","Finnriver Cidery","Cidery","Chimacum","WA","98325","USA",47.974586,-122.78382
"1363","2,940","194",82,7,"31,089","13213","Alpenfire Ember","2014 GLINTCAP Bronze Medal winner  ??French Style?? Cider Division

Made from late season estate grown, French and English bittersweet apple varieties.

Ember has the complex flavors of these tannic and astringent apples;  Vilberie, Dabinett, Yarlington Mill, Brown Snout and others!

This cider is bottle conditioned, organically certified, Sulfite & Gluten free.",7.25,218,NA,15,93,99,3.77,"Cider","Other (Cider, Mead, etc.)","Alpenfire Cider","Cidery","Port Townsend","WA","98368","USA",48.100255,-122.79736
"1364","2,943","12,687",82,8,"31,253","7578","Superstition Pillars of Creation - Wine Barrel Aged","Tart cherry cider aged in a Cabernet wine barrel.",6.9,207,NA,16,93,99,3.75,"Cider","Other (Cider, Mead, etc.)","Superstition Meadery","Meadery","Prescott","AZ","86301","USA",34.589477,-112.44726
"1365","2,944","9,032",82,8,"21,898","18360","Moonlight Meadery How Do You Like Them Apples","Agreed for six months in rye whiskey barrels",13.3,399,NA,17,92,99,3.73,"Cider","Other (Cider, Mead, etc.)","Moonlight Meadery","Meadery","Londonderry","NH","03053","USA",42.880481,-71.38205
"1366","2,946","3,525",82,1,"38,089","24636","Cigar City Cider and Mead Homemade Apple Pie Cider","",6.9,207,NA,63,92,98,NA,"Cider","Other (Cider, Mead, etc.)","Cigar City Cider and Mead","Client Brewer","Tampa","FL","33607","USA",27.963798,-82.49537
"1367","2,950","551",82,8,"12,845","18107","B. Nektar Death Unicorn","Makers gathered in their masses, 
Just like brewers at black masses.
Clever minds don't plot destruction, 
Sorcerers of cider's construction.
In the tank the cider's churning,
As B. Nektar keeps on turning.
Black Currant Cider for mankind,
Enlivening their thirsty minds...Oh lord yeah!

Now in darkness, cider stops churning,
Currants in and all are yearning.
Now Death Unicorn has the power,
Thirsty minds want to devour.
Day of packaging, no more storing,
Through the tap Death Unicorn pouring.
It's delicious, all of sworn,
Death Unicorn, laughing, raised his horn...Oh lord, yeah!

#unicornsarereal",6,180,NA,34,91,98,3.64,"Cider","Other (Cider, Mead, etc.)","B. Nektar Meadery","Meadery","Ferndale","MI","48220","USA",42.460986,-83.13398
"1368","2,953","413",82,7,"30,385","18744","Arsenal Cider Archibald??s Amber Hard Apple Cider","Our basic semi-sweet cider. Its sweetened with brown sugar after fermenting. Archibalb Rowand was a spy for the union in the civil war. He won the congressional medal of honor.",7.5,225,NA,17,92,98,3.71,"Cider","Other (Cider, Mead, etc.)","Arsenal Cider House & Wine Cellar","Cidery","Pittsburgh","PA","15201","USA",40.471468,-79.95726
"1369","2,955","9,031",89,4,"34,800","22924","Moonlight Toast (Slightly Burned) Malt Liquor","Looks and smells like toast, bitter, thick. Malt in aroma stronger than hops in flavor. 
Available around New Years.",7.2,216,NA,71,85,100,NA,"Malt Liquor","Other (Cider, Mead, etc.)","Moonlight Brewing Company","Microbrewery","Santa Rosa","CA","95403","USA",38.480494,-122.74976
"1370","2,957","12,107",89,4,"16,054","22698","Smuttynose Smuttlabs Granite State Destroyer","A collaboration beer with the NH band Scissorfight. Imperial corn lager. Malt liquor, son.",8,240,NA,26,77,99,3.46,"Malt Liquor","Other (Cider, Mead, etc.)","Smuttynose Brewing Company","Microbrewery","Hampton","NH","03842","USA",42.93569,-70.82514
"1371","2,958","13,090",89,4,"32,285","23801","The Veil The Struggle","Double IPL.",8,240,NA,15,68,99,3.41,"Malt Liquor","Other (Cider, Mead, etc.)","The Veil Brewing Company","Microbrewery","Richmond","VA","23230","USA",37.580346,-77.48831
"1372","2,960","9,588",89,5,"15,609","1041","Oaken Barrel Apple Buzz","Malt beverage brewed with Apple Cider and Honey",7,210,NA,27,49,99,3.23,"Malt Liquor","Other (Cider, Mead, etc.)","Oaken Barrel Brewing Company","Brew Pub/Brewery","Greenwood","IN","46143","USA",39.601649,-86.12734
"1373","2,963","9,749",89,6,"42,218","13887","Old Nation / Dark Horse The German Hobo","",11.9,357,58,21,45,98,3.16,"Malt Liquor","Other (Cider, Mead, etc.)","Old Nation Brewing Company","Brew Pub","Williamston","MI","48895","USA",42.68669,-84.27844
"1374","2,964","13,274",89,5,"1,264","18571","Tired Hands Leppy Coqu??","Weird malt liquor brewed in collaboration with Wiki for the show tonight at Ardmore Music Hall. Brewed with loads of malt and local PA wildflower honey and then conditioned on a heap of hibiscus flowers. Boozy with a beautiful reddish purple hue. Strong notes of dried stone fruits, peach brandy, strawberry patch, and a hint of red licorice.",9.75,292,NA,10,57,99,3.35,"Malt Liquor","Other (Cider, Mead, etc.)","Tired Hands Brewing Company","Brew Pub/Brewery","Ardmore","PA","19003","USA",40.000861,-75.29694
"1375","2,967","648",89,6,"28,070","163","Bagby Corn Star","",9.2,276,NA,12,43,97,3.15,"Malt Liquor","Other (Cider, Mead, etc.)","Bagby Beer Company","Brew Pub","Oceanside","CA","92054","USA",33.202463,-117.36077
"1376","2,971","5,411",89,4,"17,446","13536","Full Sail Brewer??s Share Big Daddy Js Malt Liquor","As a daddy-to-be and a recent graduate of Oregon State Universitys Brewing Sciences program, Jason celebrates his inner college student and his soon-to-be new station in life with Big Daddy J. According to Jason, BDJ is a malt liquor that is simple and delicious. Its golden in color and hopped with Hallertau Hersbrucker hops, perfectly balanced so that its clean and drinkable smoothness makes that 8 percent alcohol go down so easily.

Full Sails Brewers Share beers will only be available on tap at Full Sails Tasting Room and Pub in Hood River, Oregon, and at Full Sails Brewery at Riverplace, in Portland, Oregon.",8,240,NA,108,39,96,NA,"Malt Liquor","Other (Cider, Mead, etc.)","Full Sail Brewing Company","Microbrewery","Hood River","OR","97031","USA",45.673147,-121.5368
"1377","2,972","12,491",89,1,"2,278","7362","Stillwater F??rty F????ve (Premium 45)","A new world Scandinavian malt liquor.",8.5,255,NA,30,38,97,2.97,"Malt Liquor","Other (Cider, Mead, etc.)","Stillwater Artisanal","Client Brewer","Baltimore","MD","21224","USA",39.284607,-76.55696
"1378","2,973","4,327",89,4,"24,767","17899","Dogfish Head Liquor De Maltstrom","An American Malt Liquor brewed with hominy, huitlacoche (corn smut), dried Peruvian corn nuts, poblano chiles and green chiles. 

For each of the last eight years, Dogfish Head and BeerAdvocate have teamed up to brew an extreme collaboration beer to be poured at Extreme Beer Fest. This year's beer, an American Malt Liquor, began to take shape over a lunch in Denver during the most recent Great American Beer Festival. Flash forward to early December, and Sam, Jason, Todd and brewmaster Tim reunited at Dogfish Head's Rehoboth, Del., brewhouse to turn a recipe into reality. Since Malt Liquors generally include one or more adjuncts??especially corn??this beer starts with a simple foundation of pale base malts and incorporates hominy (which is typically used to make grits), huitlacoche (corn smut), dried and roasted Peruvian corn nuts, poblano chiles and green chiles. Fittingly, hop additions were kept to a minimum.",9,270,10,10,34,96,2.96,"Malt Liquor","Other (Cider, Mead, etc.)","Dogfish Head Brewery","Microbrewery","Milton","DE","19968","USA",38.772648,-75.28665
"1379","2,974","5,880",89,4,"18,736","23610","Green Room Edward Forty Hands","Malt liquor brewed for drowland's Jacksonville going away party!",8,240,10,15,35,96,2.99,"Malt Liquor","Other (Cider, Mead, etc.)","Green Room Brewing (FL)","Microbrewery","Jacksonville Beach","FL","32250","USA",30.284641,-81.39844
"1380","2,975","13,171",89,4,"26,021","15101","Three Floyds Region Riot","This delightful malt liquor was brewed to celebrate the equally delightful ""Region"" that we brew in. Brewed with a portion of Indiana corn, this is what a malt liquor should be.",8.1,243,10,34,31,95,2.93,"Malt Liquor","Other (Cider, Mead, etc.)","Three Floyds Brewing Company","Microbrewery","Munster","IN","46321","USA",41.551457,-87.50143
"1381","2,978","4,698",89,3,NA,"13678","Elysian PK-47 Pumpkin Malt Liquor","When you absolutely, positively got to carve every pumpkin the the room - a seasonal version of our regular (and occassional) malt liquor AK-47.  Brewed with pale malt with dextrose and pumpkin added to the mash and boil.  Hopped with German Northern Brewer and colored with Yellow#6.",6.2,186,NA,25,37,98,2.91,"Malt Liquor","Other (Cider, Mead, etc.)","Elysian Brewing (AB InBev)","Commercial Brewery","Seattle","WA","","USA",47.432251,-121.803388
"1382","2,979","13,171",89,4,"26,021","15101","Three Floyds Dolemite Malt Liquor","A delicous lager brewed with a little bit of Illiana's finest corn.",7,210,NA,18,37,95,2.92,"Malt Liquor","Other (Cider, Mead, etc.)","Three Floyds Brewing Company","Microbrewery","Munster","IN","46321","USA",41.551457,-87.50143
"1383","2,980","4,698",89,3,NA,"13678","Elysian AK-47","",6,180,NA,18,32,96,2.91,"Malt Liquor","Other (Cider, Mead, etc.)","Elysian Brewing (AB InBev)","Commercial Brewery","Seattle","WA","","USA",47.432251,-121.803388
"1384","2,981","13,957",89,6,"37,211","11612","Walking Man Street Walker","A smooth, strong lager which shows a slight presence of alcohol.  ""It does the trick!""",7.8,234,NA,16,41,98,2.91,"Malt Liquor","Other (Cider, Mead, etc.)","Walking Man Brewing","Brew Pub","Stevenson","WA","98648","USA",45.669604,-121.91332
"1385","2,982","10,144",89,5,"15,436","3068","Peoples Pint Tap & Die","More than just drinking instructions, this fine brew is homage to the industry that put Greenfield on the map and to the plethora of malt liquors that helped raise our brewers. This high gravity lager is hand-crafted with pride to bring you a memorable experience. Brewed and bottled in Greenfield, MA, home of the biggest tools in the world. (abv: 7.5%  1073)",7.5,225,NA,28,29,93,2.85,"Malt Liquor","Other (Cider, Mead, etc.)","Peoples Pint","Brew Pub/Brewery","Greenfield","MA","01301","USA",42.605524,-72.60098
"1386","2,983","5,880",89,4,"18,736","23610","Green Room Frans Forty Hands","Malt liquor brewed for drowland's Jacksonville going away party! Aged on Jagermeister soaked oak chips",9,270,10,12,23,93,2.78,"Malt Liquor","Other (Cider, Mead, etc.)","Green Room Brewing (FL)","Microbrewery","Jacksonville Beach","FL","32250","USA",30.284641,-81.39844
