,uid,name,price,rating,review_count,city,state,zip_code,latitude,longitude,name_norm,id,brewery_id,wtd_rating
4572,jolly-pumpkin-pizzeria-and-brewery-detroit,Jolly Pumpkin Pizzeria and Brewery,2.0,4.0,314,Detroit,MI,48201,42.35125974,-83.06524872,Jolly Pumpkin Pizzeria and Brewery,"2,243",,3.98004074522
4573,oak-caf̩-wyandotte-2,Oak Caf̩,1.0,4.0,66,Wyandotte,MI,48192,42.2037659,-83.1669388,Oak Caf̩,"2,247",,3.882
4574,adventures-in-homebrewing-taylor,Adventures in Homebrewing,2.0,5.0,26,Taylor,MI,48180,42.26885,-83.26885,Adventures in Homebrewing,"2,249",,4.77956989247
4575,rock-cut-brewing-company-estes-park,Rock Cut Brewing Company,1.0,4.5,88,Estes Park,CO,80517,40.37183349,-105.5230457,Rock Cut Brewing Company,"2,254",,4.26879604823
4576,tavern-1929-restaurant-and-brewery-estes-park,Tavern 1929 Restaurant and Brewery,2.0,3.5,90,Estes Park,CO,80517,40.3378366,-105.5313623,Tavern 1929 Restaurant and Brewery,"2,256",,3.79411033797
4577,dancing-pines-tasting-room-estes-park,Dancing Pines Tasting Room,2.0,5.0,50,Estes Park,CO,80517,40.37736072,-105.5217052,Dancing Pines Tasting Room,"2,258",,4.37789108495
4578,the-wapiti-colorado-pub-estes-park-4,The Wapiti Colorado Pub,2.0,3.0,233,Estes Park,CO,80517,40.3762722,-105.5257976,The Wapiti Colorado Pub,"2,262",,3.31598661892
4579,elkins-distilling-co-estes-park-3,Elkins Distilling Co,1.0,5.0,30,Estes Park,CO,80517,40.38055968,-105.4916045,Elkins Distilling Co,"2,264",,4.28115889213
4580,the-peak-bistro-and-brewery-winter-park,The Peak Bistro & Brewery,2.0,3.5,67,Winter Park,CO,80482,39.92405,-105.7864,The Peak Bistro & Brewery,"2,265",,3.70806100218
4581,oskar-blues-grill-and-brew-lyons-2,Oskar Blues Grill & Brew,2.0,3.0,240,Lyons,CO,80540,40.22433,-105.26789,Oskar Blues Grill & Brew,"2,266",,3.27755905512
4582,idlewild-spirits-distillery-winter-park,Idlewild Spirits Distillery,2.0,5.0,51,Winter Park,CO,80482,39.92115577,-105.7853324,Idlewild Spirits Distillery,"2,268",,4.5164556962
4583,white-labs-boulder,White Labs,1.0,5.0,1,Boulder,CO,80301,40.0149856,-105.2705456,White Labs,"2,271",,4.33779761905
4584,american-homebrewers-association-boulder,American Homebrewers Association,1.54545454545,5.0,1,Boulder,CO,80302,40.01965,-105.2782,American Homebrewers Association,"2,273",,4.33779761905
4585,homegrown-brewing-company-oxford,HomeGrown Brewing Company,2.0,4.0,22,Oxford,MI,48371,42.82561,-83.26526,HomeGrown Brewing Company,"2,274",,4.0
4586,brooks-brewing-shelby-township,Brooks Brewing,2.0,4.0,20,Shelby Township,MI,48316,42.67786545,-83.03469881,Brooks Brewing,"2,275",,3.81097560976
4587,sherwood-brewing-company-shelby-township,Sherwood Brewing Company,2.0,3.5,104,Shelby Township,MI,48315,42.63201204,-82.97480039,Sherwood Brewing Company,"2,278",,3.59337349398
4588,rochester-tap-room-rochester,Rochester Tap Room,2.0,3.0,108,Rochester,MI,48306,42.6965898,-83.1346186,Rochester Tap Room,"2,279",,3.21359940872
4589,penny-black-grill-and-tap-rochester,Penny Black Grill & Tap,2.0,3.5,192,Rochester,MI,48307,42.68086,-83.13491,Penny Black Grill & Tap,"2,280",,3.41652224148
4590,rusty-bucket-restaurant-and-tavern-bloomfield-hills,Rusty Bucket Restaurant & Tavern,2.0,3.0,104,Bloomfield Hills,MI,48304,42.602503,-83.262067,Rusty Bucket Restaurant & Tavern,"2,281",,3.0
4591,old-town-beer-hall-germantown-2,Old Town Beer Hall,2.0,3.5,12,Germantown,WI,53022,43.227912,-88.10604,Old Town Beer Hall,"2,284",,3.76351351351
4592,mr-brews-taphouse-menomonee-falls,Mr Brews Taphouse,2.0,3.0,21,Menomonee Falls,WI,53051,43.18270502,-88.10506188,Mr Brews Taphouse,"2,285",,3.0
4593,northwestern-extract-co-germantown-2,Northwestern Extract Co,2.0,5.0,1,Germantown,WI,53022,43.22155416,-88.14878338,Northwestern Extract Co,"2,286",,4.35
4594,the-german-christmas-market-of-oconomowoc-oconomowoc,The German Christmas Market Of Oconomowoc,2.0,4.0,5,Oconomowoc,WI,53066,43.11161891,-88.49940531,The German Christmas Market Of Oconomowoc,"2,287",,3.85884353741
4595,untapped-tours-milwaukee,Untapped Tours,1.59259259259,4.5,21,Milwaukee,WI,53202,43.043958,-87.8991514,Untapped Tours,"2,288",,4.24467029071
4596,vault-brewing-yardley,Vault Brewing,2.0,4.0,352,Yardley,PA,19067,40.24237,-74.83852,Vault Brewing,"2,289",,3.83270321361
4597,river-horse-brewing-company-ewing-township,River Horse Brewing Company,2.0,4.0,29,Ewing Township,NJ,08628,40.2763769,-74.796004,River Horse Brewing Company,"2,290",,4.0
4598,village-idiot-brewing-company-mount-holly,Village Idiot Brewing Company,1.0,4.0,58,Mount Holly,NJ,08060,39.9941483,-74.7882385,Village Idiot Brewing Company,"2,292",,4.16761904762
4599,spellbound-brewing-mount-holly,Spellbound Brewing,1.0,4.5,54,Mount Holly,NJ,08060,39.99103165,-74.80069188,Spellbound Brewing,"2,293",,4.41321499014
4600,flounder-brewing-hillsborough-township,Flounder Brewing,1.0,4.5,7,Hillsborough Township,NJ,08844,40.4902874,-74.6438075,Flounder Brewing,"2,298",,4.5
4601,the-local-eatery-and-pub-mount-holly,The Local Eatery & Pub,2.0,4.5,64,Mount Holly,NJ,08060,39.99468156,-74.78801924,The Local Eatery & Pub,"2,299",,4.42028985507
4602,dog-and-bull-croydon,Dog and Bull,2.0,4.0,227,Croydon,PA,19021,40.0940274,-74.9063704,Dog and Bull,"2,300",,4.0
4603,olga-gallery-cafe-and-bistro-coudersport,"Olga Gallery, Cafe, & Bistro",2.0,4.5,27,Coudersport,PA,16915,41.77447891,-78.02069855,"Olga Gallery, Cafe, & Bistro","2,301",,4.5
4604,south-mountain-beverage-allentown,South Mountain Beverage,2.0,5.0,1,Allentown,PA,18103,40.57395,-75.4609399,South Mountain Beverage,"2,302",,4.11226158038
4605,the-funhouse-bethlehem,The Funhouse,1.0,4.0,25,Bethlehem,PA,18015,40.61070251,-75.37812805,The Funhouse,"2,303",,3.80859375
4606,the-colony-meadery-at-the-book-shop-bethlehem,The Colony Meadery at the Book Shop,1.2,4.0,2,Bethlehem,PA,18018,40.61981,-75.38157,The Colony Meadery at the Book Shop,"2,304",,3.75597609562
4607,county-seat-spirits-allentown,County Seat Spirits,2.0,4.5,3,Allentown,PA,18103,40.59375,-75.4730225,County Seat Spirits,"2,305",,4.11591511936
4608,triple-sun-spirits-company-emmaus,Triple Sun Spirits Company,1.66666666667,5.0,3,Emmaus,PA,18049,40.53087997,-75.50026703,Triple Sun Spirits Company,"2,306",,4.5652173913
4609,selins-grove-brewing-selinsgrove,Selin's Grove Brewing,2.0,4.0,72,Selinsgrove,PA,17870,40.80087,-76.86116,Selin's Grove Brewing,"2,308",,4.0
4610,smiling-chameleon-draft-house-lewisburg-2,Smiling Chameleon Draft House,2.0,3.5,47,Lewisburg,PA,17837,40.96436,-76.8844,Smiling Chameleon Draft House,"2,309",,3.38428571429
4611,penns-tavern-restaurant-sunbury,Penn's Tavern Restaurant,2.0,4.5,15,Sunbury,PA,17801,40.76793696,-76.84395833,Penn's Tavern Restaurant,"2,310",,4.5
4612,the-towne-tavern-lewisburg,The Towne Tavern,2.0,3.0,34,Lewisburg,PA,17837,40.9627037,-76.88854218,The Towne Tavern,"2,311",,3.13590604027
4613,main-street-belly-deli-homer,Main Street Belly Deli,1.0,4.5,8,Homer,IL,61849,40.03560441,-87.95830249,Main Street Belly Deli,"2,314",,4.5
4614,destihl-restaurant-and-brew-works-champaign,DESTIHL Restaurant & Brew Works,2.0,4.0,449,Champaign,IL,61820,40.11877,-88.24381,DESTIHL Restaurant & Brew Works,"2,316",,3.93713065262
4615,sipyard-urbana,Sipyard,2.0,4.5,11,Urbana,IL,61801,40.11257361,-88.20919209,Sipyard,"2,317",,4.5
4616,seven-saints-champaign,Seven Saints,2.0,4.0,274,Champaign,IL,61820,40.11655588,-88.24201277,Seven Saints,"2,319",,3.91323522893
4617,scottys-brewhouse-champaign,Scotty's Brewhouse,2.0,3.0,73,Champaign,IL,61820,40.09159915,-88.24571537,Scotty's Brewhouse,"2,320",,3.56462397734
4618,barrelhouse-34-champaign,Barrelhouse 34,2.0,3.5,41,Champaign,IL,61820,40.11753,-88.24197,Barrelhouse 34,"2,321",,3.73420674803
4619,big-grove-tavern-champaign,Big Grove Tavern,2.0,3.5,273,Champaign,IL,61820,40.1183809,-88.2429963,Big Grove Tavern,"2,322",,3.61593816631
4620,the-vineyard-ii-eagle-lake-2,The Vineyard II,1.0,5.0,2,Eagle Lake,TX,77434,29.58773613,-96.33377075,The Vineyard II,"2,323",,5.0
4621,brewery-99-new-bern-5,Brewery 99,1.0,5.0,22,New Bern,NC,28560,35.10806274,-77.04095459,Brewery 99,"2,325",,4.78065630397
4622,brutopia-beer-new-bern,Brutopia Beer,1.0,5.0,5,New Bern,NC,28560,35.07814,-77.03079,Brutopia Beer,"2,326",,4.70187793427
4623,beer-army-burger-company-new-bern,Beer Army Burger Company,2.0,4.0,100,New Bern,NC,28560,35.106464,-77.03897,Beer Army Burger Company,"2,327",,4.19828259173
4624,paladin-brewing-austintown,Paladin Brewing,1.0,5.0,8,Austintown,OH,44515,41.10023,-80.7876,Paladin Brewing,"2,328",,5.0
4625,fronimos-downtown-canton,Fronimo's Downtown,2.0,4.5,15,Canton,OH,44702,40.80048,-81.37615,Fronimo's Downtown,"2,331",,4.30281690141
4626,whiskey-ranch-green,Whiskey Ranch,1.0,3.0,22,Green,OH,44720,40.90833199,-81.43808491,Whiskey Ranch,"2,332",,3.0
4627,cleveland-brew-bus-cleveland-2,Cleveland Brew Bus,1.81818181818,3.5,5,Cleveland,OH,44111,41.48318269,-81.70766426,Cleveland Brew Bus,"2,333",,3.96079605964
4628,airport-grocery-cleveland,Airport Grocery,2.0,3.0,43,Cleveland,MS,38732,33.76644705,-90.71540387,Airport Grocery,"2,334",,3.33794162826
4629,bjs-restaurant-and-brewhouse-upper-saint-clair,BJ's Restaurant & Brewhouse,2.0,3.0,85,Upper Saint Clair,PA,15241,40.3462956,-80.0562372,BJ's Restaurant & Brewhouse,"2,335",,3.0
4630,full-pint-wild-side-pittsburgh,Full Pint Wild Side,2.0,4.0,45,Pittsburgh,PA,15201,40.48224472,-79.95218016,Full Pint Wild Side,"2,336",,4.08939873418
4631,couch-brewery-pittsburgh,Couch Brewery,1.0,4.0,6,Pittsburgh,PA,15206,40.4731978,-79.9085258,Couch Brewery,"2,337",,4.11869747899
4632,the-bull-and-thistle-pub-gainesboro-2,The Bull & Thistle Pub,2.0,4.5,42,Gainesboro,TN,38562,36.3553308,-85.6582929,The Bull & Thistle Pub,"2,340",,4.5
4633,stewarts-brewing-company-bear,Stewarts Brewing Company,2.0,4.0,106,Bear,DE,19701,39.635043,-75.661152,Stewarts Brewing Company,"2,345",,4.0
4634,2sp-brewing-company-aston,2SP Brewing Company,1.0,4.0,20,Aston,PA,19014,39.856367,-75.403889,2SP Brewing Company,"2,347",,4.0
4635,lewinskys-on-clinton-delaware-city,Lewinsky's On Clinton,2.0,3.5,28,Delaware City,DE,19706,39.5780792,-75.5894699,Lewinsky's On Clinton,"2,356",,3.5
4636,farm-a-sea-bistro-and-crafthouse-newark,Farm a Sea Bistro & Crafthouse,2.0,3.5,22,Newark,DE,19702,39.66212,-75.66329,Farm a Sea Bistro & Crafthouse,"2,358",,3.706
4637,philly-brew-tours-philadelphia-2,Philly Brew Tours,2.0,5.0,54,Philadelphia,PA,19107,39.9530598,-75.1606397,Philly Brew Tours,"2,359",,4.46315789474
4638,kid-rips-runnemede,Kid Rip's,2.0,4.0,101,Runnemede,NJ,08078,39.84617,-75.07223,Kid Rip's,"2,360",,4.0
4639,pies-and-pints-pizzeria-fayetteville-3,Pies & Pints Pizzeria,2.0,4.5,199,Fayetteville,WV,25840,38.050894,-81.105662,Pies & Pints Pizzeria,"2,361",,4.5
4640,hix-farm-brewery-cookeville,Hix Farm Brewery,2.0,5.0,3,Cookeville,TN,38501,36.16252,-85.50773,Hix Farm Brewery,"2,364",,5.0
4641,down-the-road-brewery-newton-highlands,Down the Road Brewery,1.0,5.0,3,Newton Highlands,MA,02461,42.313291,-71.200741,Down the Road Brewery,"2,366",,5.0
4642,down-the-road-brewery-everett-6,Down the Road Brewery,2.0,5.0,2,Everett,MA,02149,42.39729,-71.06213,Down the Road Brewery,"2,367",,4.63359598854
4643,american-fresh-beer-garden-somerville-2,American Fresh Beer Garden,2.0,4.0,112,Somerville,MA,02143,42.39388343,-71.08060654,American Fresh Beer Garden,"2,370",,4.07784826857
4644,bantam-cider-company-somerville,Bantam Cider Company,1.0,4.5,123,Somerville,MA,02143,42.37786556,-71.09180942,Bantam Cider Company,"2,371",,4.35204722432
4645,7-seas-brewing-gig-harbor-2,7 Seas Brewing,1.0,4.5,80,Gig Harbor,WA,98335,47.32745,-122.57957,7 Seas Brewing,"2,372",,4.27262693157
4646,lovecraft-brewing-bremerton,Lovecraft Brewing,2.0,3.5,18,Bremerton,WA,98337,47.5664051,-122.6264372,Lovecraft Brewing,"2,377",,3.9519952251
4647,hales-ales-barrelhouse-bremerton,Hale's Ales Barrelhouse,2.0,4.5,11,Bremerton,WA,98312,47.57494,-122.65469,Hale's Ales Barrelhouse,"2,385",,4.11936853767
4648,alehouse-on-winslow-bainbridge-island-2,Alehouse on Winslow,1.0,4.5,62,Bainbridge Island,WA,98110,47.6248617,-122.5160229,Alehouse on Winslow,"2,388",,4.22147302905
4649,fish-tale-brewpub-olympia,Fish Tale BrewPub,2.0,3.5,538,Olympia,WA,98501,47.0441505,-122.8967612,Fish Tale BrewPub,"2,389",,3.61851701783
4650,silver-city-restaurant-and-brewery-silverdale-2,Silver City Restaurant & Brewery,2.0,4.0,555,Silverdale,WA,98383,47.659282,-122.687358,Silver City Restaurant & Brewery,"2,391",,4.0
4651,bricktown-brewery-ft-smith,Bricktown Brewery,2.0,4.0,127,Ft. Smith,AR,72901,35.38854576,-94.42732952,Bricktown Brewery,"2,392",,4.0
4652,core-public-house-fort-smith-fort-smith,Core Public House -Fort Smith,1.0,4.5,7,Fort Smith,AR,72901,35.385894,-94.424926,Core Public House -Fort Smith,"2,393",,4.5
4653,breckenridge-brewery-breckenridge,Breckenridge Brewery,2.0,4.0,544,Breckenridge,CO,80424,39.47616867,-106.0438203,Breckenridge Brewery,"2,397",,4.0881069852
4654,breckenridge-distillery-breckenridge,Breckenridge Distillery,2.0,4.5,74,Breckenridge,CO,80424,39.50986,-106.0522699,Breckenridge Distillery,"2,401",,4.34930046636
4655,backcountry-brewery-and-restaurant-frisco,Backcountry Brewery & Restaurant,2.0,3.0,252,Frisco,CO,80443,39.576325,-106.092878,Backcountry Brewery & Restaurant,"2,402",,3.27151898734
4656,cb-and-potts-restaurant-and-taproom-breckenridge-3,CB & Potts Restaurant and Taproom,2.0,4.0,101,Breckenridge,CO,80424,39.4795,-106.04627,CB & Potts Restaurant and Taproom,"2,403",,4.20739608802
4657,ollies-pub-and-grub-breckenridge-2,Ollie's Pub & Grub,2.0,4.0,232,Breckenridge,CO,80424,39.47807572,-106.0454677,Ollie's Pub & Grub,"2,404",,4.14810126582
4658,cala-pub-and-restaurant-dillon,Cala Pub and Restaurant,2.0,4.0,39,Dillon,CO,80435,39.60134558,-106.0074905,Cala Pub and Restaurant,"2,408",,3.66928463285
4659,red-mountain-grill-dillon,Red Mountain Grill,2.0,3.0,169,Dillon,CO,80435,39.628515,-106.058732,Red Mountain Grill,"2,409",,3.39550516024
4660,boulder-brew-tours-boulder,Boulder Brew Tours,1.54545454545,5.0,25,Boulder,CO,80302,40.0187531,-105.2790527,Boulder Brew Tours,"2,411",,4.42948717949
4661,makraft-brewing-centralia-2,Makraft Brewing,1.0,5.0,1,Centralia,IL,62801,38.52189258,-89.13440555,Makraft Brewing,"2,412",,5.0
4662,keltic-star-public-house-manhattan-2,Keltic Star Public House,2.0,4.5,53,Manhattan,KS,66502,39.1856954,-96.575083,Keltic Star Public House,"2,415",,4.34324324324
4663,brew-at-the-zoo-manhattan,Brew At the Zoo,1.75,5.0,1,Manhattan,KS,66502,39.17922211,-96.59532928,Brew At the Zoo,"2,416",,4.21355932203
4664,crankers-restaurant-and-brewery-mount-pleasant,Cranker's Restaurant & Brewery,2.0,2.5,14,Mount Pleasant,MI,48858,43.61147672,-84.82681207,Cranker's Restaurant & Brewery,"2,419",,3.01612903226
4665,wellingtons-pub-and-grill-winona-2,Wellington's Pub & Grill,1.0,2.5,12,Winona,MN,55987,44.0470378,-91.675783,Wellington's Pub & Grill,"2,425",,2.94186046512
4666,perlick-distillery-yeoman-vodka-sarona,Perlick Distillery - Yeoman Vodka,1.0,5.0,4,Sarona,WI,54870,45.75606497,-91.79192848,Perlick Distillery - Yeoman Vodka,"2,429",,5.0
4667,the-warehouse-at-nantahala-brewing-bryson-city-2,The Warehouse at Nantahala Brewing,2.0,4.0,18,Bryson City,NC,28713,35.43231255,-83.44407994,The Warehouse at Nantahala Brewing,"2,432",,3.91890243902
4668,mountain-layers-brewing-company-bryson-city-2,Mountain Layers Brewing Company,2.0,3.5,6,Bryson City,NC,28713,35.42887,-83.44587,Mountain Layers Brewing Company,"2,436",,3.81767515924
4669,stillwater-cold-brew-gatlinburg,Stillwater Cold Brew,1.0,5.0,9,Gatlinburg,TN,37738,35.71578217,-83.50300598,Stillwater Cold Brew,"2,438",,4.17961684333
4670,sugarlands-distilling-co-gatlinburg,Sugarlands Distilling Co,2.0,4.5,267,Gatlinburg,TN,37738,35.71134891,-83.51853019,Sugarlands Distilling Co,"2,443",,4.34667393675
4671,cjs-grille-bryson-city,CJ's Grille,1.0,3.5,28,Bryson City,NC,28713,35.43087096,-83.44658465,CJ's Grille,"2,444",,3.70357142857
4672,ole-smoky-tennessee-moonshine-gatlinburg,Ole Smoky Tennessee Moonshine,2.0,4.5,280,Gatlinburg,TN,37738,35.711154,-83.519503,Ole Smoky Tennessee Moonshine,"2,445",,4.35081911552
4673,calhouns-gatlinburg,Calhoun's,2.0,3.5,273,Gatlinburg,TN,37738,35.70800345,-83.52104013,Calhoun's,"2,446",,3.7724923554
4674,dillsboro-town-of-dillsboro-3,Dillsboro Town of,1.0,4.0,1,Dillsboro,NC,28725,35.369609,-83.24939691,Dillsboro Town of,"2,447",,4.0
4675,leap-frog-tours-waynesville,Leap Frog Tours,1.75,5.0,3,Waynesville,NC,28786,35.49058,-82.98931,Leap Frog Tours,"2,448",,4.25504587156
4676,mikeys-neighborhood-bar-and-grill-plover,Mikey's Neighborhood Bar & Grill,2.0,4.5,74,Plover,WI,54467,44.4521775,-89.5224371,Mikey's Neighborhood Bar & Grill,"2,452",,4.5
4677,t-dubs-public-house-waupaca,T-Dub's Public House,2.0,4.0,33,Waupaca,WI,54981,44.35675109,-89.07989502,T-Dub's Public House,"2,453",,4.0
4678,hilltop-pub-and-grill-stevens-point-2,Hilltop Pub & Grill,2.0,3.5,82,Stevens Point,WI,54481,44.52311,-89.53307,Hilltop Pub & Grill,"2,454",,3.68702290076
4679,split-rock-distilling-newcastle,Split Rock Distilling,2.0,5.0,4,Newcastle,ME,04553,44.01079528,-69.60321799,Split Rock Distilling,"2,462",,4.8125
4680,watershed-tavern-boothbay-2,Watershed Tavern,2.0,3.0,8,Boothbay,ME,04537,43.88121,-69.63339,Watershed Tavern,"2,466",,3.3961038961
4681,jasmine-thai-cuisine-harrison,Jasmine Thai Cuisine,2.0,4.5,29,Harrison,AR,72601,36.24680878,-93.11724352,Jasmine Thai Cuisine,"2,468",,4.5
4682,main-street-cafe-iron-river,Main Street Cafe,1.0,4.5,7,Iron River,MI,49935,46.0914854,-88.64178233,Main Street Cafe,"2,470",,4.5
4683,west-o-beer-milford,West O Beer,1.0,4.5,19,Milford,IA,51351,43.3455393,-95.1505232,West O Beer,"2,472",,4.5
4684,eudora-brewing-company-kettering,Eudora Brewing Company,1.0,4.5,26,Kettering,OH,45440,39.67478943,-84.11573029,Eudora Brewing Company,"2,475",,4.5
4685,the-dayton-beer-company-kettering-3,The Dayton Beer Company,1.0,4.5,16,Kettering,OH,45419,39.7038407,-84.1518473,The Dayton Beer Company,"2,477",,4.5
4686,lock-27-brewing-centerville,Lock 27 Brewing,2.0,4.0,123,Centerville,OH,45458,39.60903257,-84.16262242,Lock 27 Brewing,"2,481",,4.0
4687,the-wandering-griffin-beavercreek,The Wandering Griffin,2.0,3.5,91,Beavercreek,OH,45324,39.77480698,-84.06834412,The Wandering Griffin,"2,482",,3.4552855407
4688,bjs-restaurant-and-brewhouse-beavercreek,BJ's Restaurant & Brewhouse,2.0,3.5,86,Beavercreek,OH,45431,39.76677188,-84.05387164,BJ's Restaurant & Brewhouse,"2,487",,3.45388471178
4689,caddys-tap-house-beavercreek,Caddy's Tap House,2.0,3.0,59,Beavercreek,OH,45431,39.76936331,-84.04928727,Caddy's Tap House,"2,488",,3.22202111614
4690,s-and-g-artisan-distillery-the-spirits-of-yellow-springs-yellow-springs,S and G Artisan Distillery the Spirits of Yellow Springs,2.0,5.0,7,Yellow Springs,OH,45387,39.81001407,-83.88979979,S and G Artisan Distillery the Spirits of Yellow Springs,"2,490",,4.61170212766
4691,robs-beer-barn-beavercreek,Rob's Beer Barn,2.0,3.5,2,Beavercreek,OH,45440,39.694885,-84.085609,Rob's Beer Barn,"2,491",,3.40264550265
4692,butcher-and-brew-alpharetta,Butcher & Brew,2.0,4.0,102,Alpharetta,GA,30009,34.07539368,-84.29488373,Butcher & Brew,"2,496",,4.09602954755
4693,hopstix-chamblee,Hopstix,2.0,4.0,130,Chamblee,GA,30341,33.89062,-84.30316,Hopstix,"2,497",,4.0
4694,5-seasons-brewing-atlanta-6,5 Seasons Brewing,2.0,3.5,281,Atlanta,GA,30342,33.9066448,-84.3791377,5 Seasons Brewing,"2,498",,3.65874620412
4695,pub-ten-norcross,Pub Ten,2.0,4.5,93,Norcross,GA,30092,33.97620516,-84.21750391,Pub Ten,"2,500",,4.5
4696,pacific-islander-beer-company-santee,Pacific Islander Beer Company,1.0,4.0,57,Santee,CA,92071,32.83339326,-116.9888468,Pacific Islander Beer Company,"2,511",,4.06537656904
4697,finest-made-santee,Finest Made,1.0,4.5,55,Santee,CA,92071,32.83201208,-116.979548,Finest Made,"2,512",,4.30053191489
4698,the-cooler-julian,The Cooler,1.0,4.5,34,Julian,CA,92036,33.09766531,-116.6464289,The Cooler,"2,514",,4.44278033794
4699,groundswell-brewing-santee,Groundswell Brewing,2.0,4.0,12,Santee,CA,92071,32.83103679,-116.9761183,Groundswell Brewing,"2,515",,4.10486577181
4700,cellar-3-poway,Cellar 3,1.0,4.5,102,Poway,CA,92064,32.94028033,-117.0341583,Cellar 3,"2,518",,4.37056737589
4701,golden-coast-mead-julian,Golden Coast Mead,2.0,4.5,22,Julian,CA,92036,33.09771408,-116.646492,Golden Coast Mead,"2,522",,4.43566493955
4702,bronx-alehouse-bronx-2,Bronx Alehouse,2.0,4.5,543,Bronx,NY,10463,40.88470165,-73.89949808,Bronx Alehouse,"2,524",,4.35517612675
4703,bridge-view-tavern-and-beer-garden-sleepy-hollow-5,Bridge View Tavern & Beer Garden,2.0,4.5,436,Sleepy Hollow,NY,10591,41.0825355,-73.8676773,Bridge View Tavern & Beer Garden,"2,527",,4.5
4704,r-and-v-deli-grocery-yonkers,R & V Deli Grocery,1.0,4.0,1,Yonkers,NY,10705,40.9159787,-73.90184149,R & V Deli Grocery,"2,528",,4.0
4705,heavily-brewing-company-montour-falls,Heavily Brewing Company,1.0,4.0,12,Montour Falls,NY,14865,42.3541675,-76.8273891,Heavily Brewing Company,"2,529",,4.0
4706,two-goats-brewing-hector-2,Two Goats Brewing,2.0,4.5,86,Hector,NY,14841,42.47659174,-76.8691117,Two Goats Brewing,"2,530",,4.45311049211
4707,grist-iron-brewing-company-burdett,Grist Iron Brewing Company,2.0,4.0,74,Burdett,NY,14818,42.4707276,-76.86755787,Grist Iron Brewing Company,"2,532",,4.10931558935
4708,finger-lakes-distilling-burdett,Finger Lakes Distilling,2.0,4.5,41,Burdett,NY,14818,42.43373868,-76.86503482,Finger Lakes Distilling,"2,538",,4.35406091371
4709,seneca-lake-brewing-company-dundee,Seneca Lake Brewing Company,2.0,4.5,3,Dundee,NY,14837,42.5007097,-76.9243202,Seneca Lake Brewing Company,"2,539",,4.34205426357
