,id,brewery_id,beer_style_id,brewery_type_id,post_code,loc_id,name,description,abv,calories,ibu,num_ratings,overall_rating,beer_style_rating,mean_rating,beer_style_name,beer_style_norm,brewery_name,brewery_type,city,state,zip_code,country,lat,long,style_score,review_sim,style_sim,weighted_rating,final_score
1863,4244,"11,737",77,6,"35,338",7755,Selins Grove Framboise,"This bright garnet holiday treat is made from raspberries from the northwest. Refreshing, ripe raspberry flavor, tart and complex.",6.5,195.0,40.1707317073,45,97,99,,Fruit Beer,"Other (Cider, Mead, etc.)",Selins Grove Brewing Co.,Brew Pub,Selinsgrove,PA,17870.0,USA,40.812047,-76.86138,1,0.0,-3.51670268966,17.614925165,14.0982224754
785,1665,"10,115",8,6,"29,567",25314,Peekskill DRye Irish Stout,"Dry style stout brewed with malted and flaked rye. Served authentically from casks in our clear, hand-pumped through our beer engines.",5.0,150.0,46.8095238095,17,89,96,3.64,Dry Stout,Stout,Peekskill Brewery,Brew Pub,Peekskill,NY,10566.0,USA,41.288258,-73.91928,10,0.0,-5.2467999086,19.3293082695,14.0825083609
1147,2592,"3,524",57,4,"38,089",24636,Cigar City Humidor Series Gruit,,6.0,180.0,34.5212765957,157,93,97,,Traditional Ale,Brown/Amber Ale,Cigar City Brewing,Microbrewery,Tampa,FL,33607.0,USA,27.963798,-82.49537,8,0.0,-3.98584444978,18.0607611263,14.0749166765
1928,4383,"13,171",92,4,"26,021",15101,Three Floyds Throat Snatcher,Purse snatching is perpetrated by the lowest of street hoods. We would never stoop to the likes of that ilk. We far prefer to snatch your throat with flavor in liquid form with this beer. Cheers.,7.7,231.0,33.6,11,92,98,3.8,Schwarzbier,Bock,Three Floyds Brewing Company,Microbrewery,Munster,IN,46321.0,USA,41.551457,-87.50143,11,0.0,-3.94673587068,18.0145268671,14.0677909964
1031,2190,"12,692",41,4,"24,923",23182,Surly SurlyFest,"A traditional Oktoberfest bier from Surly? Nein! If you want one of those, grab your passport and head over to Munchen (bring us back some pretzels.) SurlyFest is brewed with three different types of Rye and a single variety of American Hops. Malted Rye, Flaked Rye, and Crystal Rye impart a distinctive biscuit flavor to the lush Vienna Malt body, and dry-hopping with Sterling Hops adds bright, floral hop aromas. A single hop, dry-hopped, rye lager bier? Ja!
 
Note: 2006 version brewed with Summit hops.",6.0,180.0,34.0,367,93,100,,Oktoberfest/M??rzen,Brown/Amber Ale,Surly Brewing Company,Microbrewery,Minneapolis,MN,55414.0,USA,44.980379,-93.23003,8,0.0,-4.2082421804,18.2689937037,14.0607515233
1770,4028,"6,469",15,4,"15,509",16829,Hill Farmstead Conduct of Life,American Pale Ale with Citra and Amarillo hops,5.0,150.0,40.4255319149,117,99,100,,American Pale Ale,Pale Ale,Hill Farmstead Brewery,Microbrewery,Greensboro Bend,VT,5842.0,USA,44.574196,-72.24333,5,0.0,-4.88305937743,18.9429623171,14.0599029396
61,94,"7,626",68,6,"40,506",23808,Kuhnhenn All Hallows Ale,"Made with Michigan pumpkins, brown sugar and a blend of spices.",6.5,195.0,40.1707317073,45,96,99,,Spice/Herb/Vegetable,"Other (Cider, Mead, etc.)",Kuhnhenn Brewing,Brew Pub,Warren,MI,48092.0,USA,42.511293,-83.0597,1,0.0,-3.51670268966,17.5751581435,14.0584554539
1856,4233,227,77,5,"25,291",5811,Alvarado Street Haole Punch,Berliner Weisse with guava and passionfruit.,6.5,195.0,40.1707317073,32,97,99,3.84,Fruit Beer,"Other (Cider, Mead, etc.)",Alvarado Street Brewery,Brew Pub/Brewery,Monterey,CA,93940.0,USA,36.586193,-121.88667,1,0.0,-3.51670268966,17.506139441,13.9894367514
953,2014,"13,074",27,4,"38,242",23954,The Shop Beer Co. Coffee Brown,Coffee Brown. Also listed as Coffee Brown Nitro.,6.6,198.0,31.0,17,95,99,3.81,Brown Ale,Brown/Amber Ale,The Shop Beer Co.,Microbrewery,Tempe,AZ,85281.0,USA,33.426885,-111.92733,8,0.0,-3.73493166034,17.7063346758,13.9714030155
1293,2979,"13,171",89,4,"26,021",15101,Three Floyds Dolemite Malt Liquor,A delicous lager brewed with a little bit of Illiana's finest corn.,7.0,210.0,40.1707317073,18,37,95,2.92,Malt Liquor,"Other (Cider, Mead, etc.)",Three Floyds Brewing Company,Microbrewery,Munster,IN,46321.0,USA,41.551457,-87.50143,1,0.0,-2.33026728837,16.2894212991,13.9591540108
867,1841,"6,443",31,4,"5,329",10963,Ramstein Maibock,"Rich Amber Bock brewed with Vienna and Munich malts. Pure lager yeast ferments this beer to create a deep malty character with a hint of caramel toffee aroma. Robust noble hops and 7.5% abv. intertwine the malty and toasty flavors. Historically, this beer is brewed once a year to celebrate the ??Stark Bierzeit?? (strong beer season) and to welcome the warming Spring Sunshine. (Draft Only)

Starting Gravity: 16.0-16.5 ?? Plato
Finishing Gravity: 3.5-4 ?? Plato apparent
International Bitterness Units: 35-40
Color: 16.0-17 EBC",7.5,225.0,33.6,99,94,100,,Heller Bock,Bock,High Point Brewing Company,Microbrewery,Butler,NJ,7405.0,USA,40.99313,-74.35893,11,0.0,-4.31654485593,18.2676424364,13.9510975804
634,1311,"11,848",67,3,"30,951",11808,Shipyard Bourbon Barrel Aged Double Scottish Ale,"Our Bourbon Barrel Aged ales are brewed and carefully cellar-aged in small batches in decanted bourbon barrels at our brewery in Portland, Maine. 
Malt: 2-Row British Pale, Crystal, Roasted Barley, Chocolate Barley, Munich & Torrified Wheat 
Hops: Warrior, Tettnang & Cascade 
Yeast: Top-fermenting English 
Color: Mahogany 
Aroma: Black Licorice, wood, raisins & clove 
Body: Malty & smooth 
Finish: Dry with a subtle, lingering spiciness
Aged over 100 days. Unlimited shelf life.",11.6,348.0,32.0,52,92,99,,Scottish Ale,Brown/Amber Ale,Shipyard Brewing Company,Commercial Brewery,Portland,ME,4101.0,USA,43.660525,-70.25862,8,0.0,-3.82330153012,17.7678614016,13.9445598715
1043,2207,"13,274",41,5,"1,264",18571,Tired Hands Okt??berfest,A Malty and toasty Oktoberfest brewed with sweet potatoes.,6.1,183.0,34.5212765957,23,82,99,3.51,Oktoberfest/M??rzen,Brown/Amber Ale,Tired Hands Brewing Company,Brew Pub/Brewery,Ardmore,PA,19003.0,USA,40.000861,-75.29694,8,0.0,-3.50910314619,17.4459047659,13.9368016197
781,1659,"10,414",8,6,"31,070",10800,Portsmouth Black Cat Stout,"Yes, Arthur, there is another stout. Our Irish-style dry stout is brewed with four different malts, roasted barley and whole Chinook hops. We think it's the best thing this side of St. James' Gate.",5.0,150.0,46.8095238095,127,91,97,,Dry Stout,Stout,Portsmouth Brewery,Brew Pub,Portsmouth,NH,3801.0,USA,43.070188,-70.77684,10,0.0,-5.14552887057,19.081940618,13.9364117475
956,2021,"8,906",27,6,"24,952",23182,Town Hall India Brown Ale,"In the making of this India Brown Ale we took the best from the American Brown Ale beer style and mixed it with the best of the American India Pale Ale. Expect brown colored ale with all the chocolates, caramels and toasted malt characters of the brown ale blended with the piney, citrus hop notes of the IPA. Nice balance between malt and hops.",6.0,180.0,34.5212765957,36,95,99,3.71,Brown Ale,Brown/Amber Ale,Minneapolis Town Hall Brewery,Brew Pub,Minneapolis,MN,55454.0,USA,44.969465,-93.24327,8,0.0,-3.90251942643,17.8218319386,13.9193125121
1756,4020,"6,469",15,4,"15,509",16829,Hill Farmstead Mosaic Single Hop Pale Ale,Single Hop Pale Ale brewed with Mosaic Hops,5.0,150.0,40.4255319149,64,100,100,,American Pale Ale,Pale Ale,Hill Farmstead Brewery,Microbrewery,Greensboro Bend,VT,5842.0,USA,44.574196,-72.24333,5,0.0,-4.88305937743,18.7995212569,13.9164618795
890,1891,"9,205",17,4,"6,827",9075,Mystic Wigglesworth India Wharf Pale Ale,India Wharf Pale Ale is fermented with our house English yeast strain and presents a beautiful blend of earthy and fruity american hops complimented by a distinctive British malt profile.,5.1,153.0,40.4255319149,29,89,100,3.55,English Pale Ale,Pale Ale,Mystic Brewery,Microbrewery,Chelsea,MA,2150.0,USA,42.396382,-71.03352,5,0.0,-4.36713336312,18.2496277826,13.8824944195
1040,2203,"8,749",41,4,"7,008",11056,Metropolitan Afterburner Oktoberfest,,6.1,183.0,34.5212765957,34,82,99,3.49,Oktoberfest/M??rzen,Brown/Amber Ale,Metropolitan Brewing,Microbrewery,Chicago,IL,60640.0,USA,41.973181,-87.6665,8,0.0,-3.50910314619,17.3913312804,13.8822281342
1839,4164,"9,329",1,4,"26,685",20574,New Glarus Uff-da Bock,"Hearty and full-bodied this is a ??Big?? bier. Brewed in the Reinheitsgebot tradition, our Bock comes by its mahogany hue naturally. 

You can expect this bier to be complex and smooth with deep chocolate and coffee undertones, complementing the rich bouquet.",7.3,219.0,33.6,549,94,99,,Dunkler Bock,Bock,New Glarus Brewing Company,Microbrewery,New Glarus,WI,53574.0,USA,42.81636,-89.64075,11,0.0,-4.71497303567,18.5911693612,13.8761963256
1653,3841,"11,512",50,4,"5,825",13512,Sante Adairius Lucybelle,"A brilliant and calming sunset; the eternal ebb and flow of waves crashing on the beach: a dog's smile - all of these the simple complexities of a life lived well.  We constructed Lucybelle, a straightforward saison with Brettanomyces, to complement life's little pleasures. Crisp, dry, and doggone refreshing, we hope Lucybelle reminds you to slow down, relax, and take in the mystery and beauty of being. Sante!",5.3,159.0,36.6666666667,98,99,99,,Saison,Saison,Sante Adairius Rustic Ales,Microbrewery,Capitola,CA,95010.0,USA,36.9761,-121.95316,4,0.0,-5.82507555586,19.6980736055,13.8729980497
1838,4163,"11,316",1,4,"7,105",1348,Calumet Bock,A traditional beer brewed by monks during Lent.  Our Bock is made using a blend of six malts resulting in a distinct malt flavor with a light burnt finish.  Lightly hopped.,7.50529411765,225.156862745,33.6,28,97,100,3.84,Dunkler Bock,Bock,Rowlands Calumet Brewery,Microbrewery,Chilton,WI,53014.0,USA,44.033215,-88.17626,11,0.0,-4.30616038341,18.1719678297,13.8658074462
877,1868,"12,732",31,6,"12,626",13294,Sweetwater Tavern Yippee Ei O Springbock,"strong, full bodied. golden lager..smooth and malty with above average alcohol to celebrate the coming of Spring",7.7,231.0,33.6,15,81,97,3.53,Heller Bock,Bock,Sweetwater Tavern (Great American Restaurants),Brew Pub,Falls Church,VA,22042.0,USA,38.864669,-77.18781,11,0.0,-4.00918164049,17.8621627689,13.8529811284
871,1846,"11,225",31,4,"26,944",13985,Rogue Dead Guy Ale,"Dead Guy is a German-style Maibock  made with Rogue's proprietary ""PacMan"" ale yeast. It is deep honey in color with a malty aroma, rich hearty flavor and a well balanced finish. Dead Guy is created from Northwest Harrington, Klages, Maier Munich and Carastan malts, along with Perle and Saaz Hops.   In the early 1990s Dead Guy Ale was created as a private tap sticker to celebrate the Mayan Day of the Dead (November 1st, All Souls Day) for Casa U Betcha in Portland, Oregon. The Dead Guy design proved popular and was incorporated into a bottled product a few years later with MaierBock as the elixir.",6.5,195.0,40.0,3845,87,99,,Heller Bock,Bock,Rogue Ales,Microbrewery,Newport,OR,97365.0,USA,44.649252,-124.05039,11,0.0,-3.60122919057,17.4280991312,13.8268699406
536,1075,"1,721",91,7,"34,745",14169,Bonny Doon ??Querry?,"A Getrunkenexperiment.  Query: What might a blend of pear, apple and quince taste like naturally fermented (with indigenous yeast)? Result (not surprisingly): The ethereal suggestion of pineapple quince; the pungent, heady, dusky perfume of pear; and the earthy succulence of apple.  I never thought I'd see... a pome as lovely as Querry.  Crisp in acidity and bone-dry.  Querry is the perfect accompaniment to, well, essentially everything.  It is composed of virtually everything, but most significantly: 58% pears, 33% apples, 9% quince, malic acid, sulfur dioxide.
 
2013 bottling: 62% pears, 36% apples, 2% quince.",6.9,207.0,40.1707317073,31,60,95,3.31,Perry,"Other (Cider, Mead, etc.)",Bonny Doon Vineyard,Cidery,Santa Cruz,CA,95060.0,USA,36.980556,-122.04603,1,0.0,-2.61160730804,16.4167656598,13.8051583517
957,2022,"5,004",27,4,"3,135",10487,Fieldwork Bad Conduct,Chocolate Maple Imperial Brown Ale aged on American Maple and Vanilla Bean,12.0,360.0,34.5212765957,17,94,99,3.79,Brown Ale,Brown/Amber Ale,Fieldwork Brewing Company,Microbrewery,Berkeley,CA,94710.0,USA,37.869976,-122.2981,8,0.0,-3.90251942643,17.6887922454,13.7862728189
1282,2938,"5,033",82,7,"7,106",20691,Finnriver Black Currant Lavender,"Finnriver's Black Currant Lavender Cider celebrates the botanical bounty and beauty of the Olympic Peninsula.  A special summer release, this refreshing purple-hued sparkling cider features the organic Washington apple fermented and blended with the sweet and tart delights of black currant.  Add to that the delicate floral notes of organic Sequim lavender, sourced from Purple Haze farm, and you have a delicious taste of the summer season.",6.5,195.0,40.1707317073,15,94,99,3.79,Cider,"Other (Cider, Mead, etc.)",Finnriver Cidery,Cidery,Chimacum,WA,98325.0,USA,47.974586,-122.78382,1,0.0,-3.51670268966,17.296298309,13.7795956194
262,523,"9,329",77,4,"26,685",20574,New Glarus Thumbprint Series Cran-bic Ale,"""Some people paint, some sing, others write?? I brew"". -Daniel Carey 

A few times a year we will cut Dan loose to brew whatever he chooses, uncensored, uncut, unplugged. Always handcrafted, the bottle you hold is brewed for the adventurous soul. This is a very limited edition and we make no promises to ever brew this style again. 

Sparkling and bright this is a Wisconsin original created for you in the traditional method employed by the Lambic Brewers of Belgium including five months of outdoor resting in oak barrels. Indigenous yeast and cranberries from the ??wilds?? of Wisconsin flawlessly pair to dance on your palette. You have discovered a rare and delightful treasure to be served cold in a fluted glass. 

Thanks for supporting the arts, 

Daniel and Deb Carey",6.0,180.0,40.1707317073,487,99,100,,Fruit Beer,"Other (Cider, Mead, etc.)",New Glarus Brewing Company,Microbrewery,New Glarus,WI,53574.0,USA,42.81636,-89.64075,1,0.0,-5.34118077611,19.0869830917,13.7458023156
702,1449,"3,609",64,4,"27,532",24197,COAST ALTerior Motive,"Our altbier is crafted after the authentic, or sticke, style that originated in Germany. It is extremely malty, aggressively hoppy and cold conditioned for a clean,smooth finish. 6.3% abv
Seasonal-Summer.

Ingredients: Munich*, Ashburne, and Pilsner* malts, German Perle and German Herbrucker hops.

*denotes organic ingredient",6.3,189.0,34.5212765957,31,77,93,3.43,Altbier,Brown/Amber Ale,COAST Brewing Company,Microbrewery,North Charleston,SC,29405.0,USA,32.856634,-79.98218,8,0.0,-3.51632622099,17.2564714306,13.7401452096
1632,3770,"11,957",73,3,"7,067",17127,Sierra Nevada Squared Away,"This dark and robust wheat beer has notes of banana bread with hints of molasses. Squared Away was brewed in collaboration with Beer Army and the military veterans who work here at Sierra Nevada. To veterans everywhere, we thank you for your service, and hope you enjoy this unique and flavorful beer.",6.9,207.0,30.0,27,95,96,3.73,Weizen Bock,Wheat Beer,Sierra Nevada Brewing Company,Commercial Brewery,Chico,CA,95928.0,USA,39.720955,-121.81888,3,0.0,-4.64617300452,18.3610891581,13.7149161535
1848,4201,"2,876",1,4,"41,065",19290,Bull Falls Bock,"Our traditional bock beer is a dark strong full bodied beer, dark brown in color with very low hop bitterness. Bull Falls Bock is big on malty flavor with a noticeable malty aroma and clean finish.",7.6,228.0,33.6,18,82,97,3.54,Dunkler Bock,Bock,Bull Falls Brewery,Microbrewery,Wausau,WI,54403.0,USA,44.976118,-89.59209,11,0.0,-4.18761680341,17.8555436331,13.6679268297
603,1250,"14,450",66,4,"1,090",13177,Wolverine State Wolverine Massacre Imperial Dark Lager,"If you have never called a lager ??ferocious?? then you haven't tried Massacre. We start with an imperial dark lager and age it in heavy-toast Kentucky bourbon barrels until it's ready to package, at which point we dip each precious bottle in red wax to seal in the deliciousness. Very limited production, sold only in October. Make sure to get yours while it lasts.",10.5,315.0,33.6,52,93,96,,Doppelbock,Bock,Wolverine State Brewing Company,Microbrewery,Ann Arbor,MI,48103.0,USA,42.280887,-83.79147,11,0.0,-4.48148769894,18.1221572002,13.6406695013
1303,2971,"5,411",89,4,"17,446",13536,Full Sail Brewer??s Share Big Daddy Js Malt Liquor,"As a daddy-to-be and a recent graduate of Oregon State Universitys Brewing Sciences program, Jason celebrates his inner college student and his soon-to-be new station in life with Big Daddy J. According to Jason, BDJ is a malt liquor that is simple and delicious. Its golden in color and hopped with Hallertau Hersbrucker hops, perfectly balanced so that its clean and drinkable smoothness makes that 8 percent alcohol go down so easily.

Full Sails Brewers Share beers will only be available on tap at Full Sails Tasting Room and Pub in Hood River, Oregon, and at Full Sails Brewery at Riverplace, in Portland, Oregon.",8.0,240.0,40.1707317073,108,39,96,,Malt Liquor,"Other (Cider, Mead, etc.)",Full Sail Brewing Company,Microbrewery,Hood River,OR,97031.0,USA,45.673147,-121.5368,1,0.0,-0.0521615089302,13.6734504944,13.6212889854
